Dissolved_Oxygen,salinities,,,,,,,,,
0,33.4,,,,,,,,,
10,33.2,,,,,,,,,
10,38.6,,,,,,,,,
10,38.6,,,,,,,,,
10,38.6,,,,,,,,,
10,,,,,,,,,,
10,38.6,,,,,,,,,
0,38.6,,,,,,,,,
6,33.7,,,,,,,,,
10,33.7,,,,,,,,,
10,33.7,,,,,,,,,
10,38.9,,,,,,,,,
10,34.5,,,,,,,,,
6,38.9,,,,,,,,,
10,38.9,,,,,,,,,
10,36,,,,,,,,,
3,36,,,,,,,,,
10,37.2,,,,,,,,,
10,37.2,,,,,,,,,
10,37.2,,,,,,,,,
9,37.2,,,,,,,,,
10,33.2,,,,,,,,,
10,33.2,,,,,,,,,
10,32.8,,,,,,,,,
12,37.2,,,,,,,,,
10,36.8,,,,,,,,,
10,36.4,,,,,,,,,
10,29.8,,,,,,,,,
10,36,,,,,,,,,
11.7,36,,,,,,,,,
11.3,29.8,,,,,,,,,
12.5,35.4,,,,,,,,,
7.1,35.1,,,,,,,,,
7.6,35.1,,,,,,,,,
9.7,35.1,,,,,,,,,
9.1,35.1,,,,,,,,,
8.4,34.5,,,,,,,,,
9.8,33.9,,,,,,,,,
7.3,33.9,,,,,,,,,
11.2,33.9,,,,,,,,,
9.4,33.4,,,,,,,,,
2.1,33.4,,,,,,,,,
7.6,33.2,,,,,,,,,
10.1,36,,,,,,,,,
8.8,36,,,,,,,,,
10,,,,,,,,,,
10.2,36.3,,,,,,,,,
7.1,39.9,,,,,,,,,
10.5,36.8,,,,,,,,,
6.7,36.4,,,,,,,,,
13.3,29.8,,,,,,,,,
12,29.8,,,,,,,,,
7.8,29.8,,,,,,,,,
11.9,35.4,,,,,,,,,
10.2,35.4,,,,,,,,,
9,35.1,,,,,,,,,
9.1,,,,,,,,,,
2.1,35.1,,,,,,,,,
9.6,35.1,,,,,,,,,
10.6,34.5,,,,,,,,,
6.9,34.5,,,,,,,,,
8.3,34.5,,,,,,,,,
4.3,34.5,,,,,,,,,
7.9,39.9,,,,,,,,,
6.3,39.9,,,,,,,,,
13.2,39.9,,,,,,,,,
6.2,39.9,,,,,,,,,
6.8,39.9,,,,,,,,,
6.7,39.9,,,,,,,,,
7.7,37.6,,,,,,,,,
10.2,,,,,,,,,,
10,37.6,,,,,,,,,
10.9,37.6,,,,,,,,,
10.1,34.5,,,,,,,,,
10,34.5,,,,,,,,,
10,34.7,,,,,,,,,
10,35.1,,,,,,,,,
10,35.1,,,,,,,,,
10,35.1,,,,,,,,,
9,36.8,,,,,,,,,
10,37.2,,,,,,,,,
10,37.2,,,,,,,,,
9,37.6,,,,,,,,,
10,37.6,,,,,,,,,
10,37.6,,,,,,,,,
9,37.6,,,,,,,,,
8,37.6,,,,,,,,,
8,36.8,,,,,,,,,
10,36.8,,,,,,,,,
10,36.8,,,,,,,,,
8,38.5,,,,,,,,,
8,36,,,,,,,,,
8,36,,,,,,,,,
9,36,,,,,,,,,
9,36,,,,,,,,,
8.3,35.1,,,,,,,,,
9,34.5,,,,,,,,,
10,34.5,,,,,,,,,
9,37.6,,,,,,,,,
10,37.6,,,,,,,,,
8,37.6,,,,,,,,,
10,39.9,,,,,,,,,
10,39.9,,,,,,,,,
8,39.9,,,,,,,,,
10,39.9,,,,,,,,,
8,39.9,,,,,,,,,
9,39.9,,,,,,,,,
10,39.9,,,,,,,,,
8,37.6,,,,,,,,,
9.8,37.6,,,,,,,,,
9.3,37.6,,,,,,,,,
8.5,34.5,,,,,,,,,
8.6,34.7,,,,,,,,,
8.3,35.1,,,,,,,,,
11,35.1,,,,,,,,,
10,35.4,,,,,,,,,
8.5,36.8,,,,,,,,,
10.1,37.2,,,,,,,,,
8.5,38.5,,,,,,,,,
9.1,37.6,,,,,,,,,
10,37.6,,,,,,,,,
10.3,37.6,,,,,,,,,
9,38.5,,,,,,,,,
9,38.5,,,,,,,,,
9.5,38.5,,,,,,,,,
8.1,38.5,,,,,,,,,
10,38.5,,,,,,,,,
9.7,38.5,,,,,,,,,
8.5,38.5,,,,,,,,,
10.1,36,,,,,,,,,
10.2,36,,,,,,,,,
10.2,36,,,,,,,,,
8.9,35.1,,,,,,,,,
8.5,34.5,,,,,,,,,
9,35.1,,,,,,,,,
9,37.6,,,,,,,,,
9.2,35.1,,,,,,,,,
10,37.6,,,,,,,,,
9.1,37.6,,,,,,,,,
9,37.6,,,,,,,,,
9,37.6,,,,,,,,,
9.5,37.6,,,,,,,,,
9.8,38.9,,,,,,,,,
9.9,38.9,,,,,,,,,
9.5,38.9,,,,,,,,,
9,38.9,,,,,,,,,
10,38.9,,,,,,,,,
8.3,38.9,,,,,,,,,
10.2,38.9,,,,,,,,,
10,38.9,,,,,,,,,
10.1,37.6,,,,,,,,,
10,37.6,,,,,,,,,
9,37.9,,,,,,,,,
10.3,36.6,,,,,,,,,
8,38.2,,,,,,,,,
10.1,38.2,,,,,,,,,
11,37.6,,,,,,,,,
9.5,37.1,,,,,,,,,
10.9,37.7,,,,,,,,,
2.7,36,,,,,,,,,
10,36.4,,,,,,,,,
8.9,36.4,,,,,,,,,
10,36.5,,,,,,,,,
11,36.5,,,,,,,,,
4,36.5,,,,,,,,,
10,36.5,,,,,,,,,
7.3,36.5,,,,,,,,,
10,36.5,,,,,,,,,
12,36.5,,,,,,,,,
10.5,36.5,,,,,,,,,
2.7,36.4,,,,,,,,,
10,36.3,,,,,,,,,
10,37.1,,,,,,,,,
7.8,38.6,,,,,,,,,
11,36,,,,,,,,,
8.2,36,,,,,,,,,
12,36,,,,,,,,,
13,37.9,,,,,,,,,
11,35.1,,,,,,,,,
5.5,37.3,,,,,,,,,
10,38.2,,,,,,,,,
13,37.9,,,,,,,,,
9,37.6,,,,,,,,,
12.5,37.6,,,,,,,,,
11.5,37.6,,,,,,,,,
8,,,,,,,,,,
13,36.8,,,,,,,,,
13.5,36.8,,,,,,,,,
13,36.8,,,,,,,,,
10,39.7,,,,,,,,,
4,39.7,,,,,,,,,
2.7,40.2,,,,,,,,,
6,40.2,,,,,,,,,
10,40.2,,,,,,,,,
9.3,40.2,,,,,,,,,
8,39.7,,,,,,,,,
7.9,39.7,,,,,,,,,
9.2,39.7,,,,,,,,,
8,39.7,,,,,,,,,
15,39.7,,,,,,,,,
9.5,36.9,,,,,,,,,
5.5,37.3,,,,,,,,,
8.7,37.3,,,,,,,,,
7,33.7,,,,,,,,,
10,38.6,,,,,,,,,
14.3,38.6,,,,,,,,,
5.5,38.6,,,,,,,,,
11,38.6,,,,,,,,,
6.2,38.6,,,,,,,,,
9,40.2,,,,,,,,,
11,40.2,,,,,,,,,
11,40.2,,,,,,,,,
9.1,40.2,,,,,,,,,
8.6,34.2,,,,,,,,,
10,34.7,,,,,,,,,
10.1,34.7,,,,,,,,,
10.7,36,,,,,,,,,
6.2,36,,,,,,,,,
11,37.2,,,,,,,,,
12,37.2,,,,,,,,,
7,37.2,,,,,,,,,
9.8,37.2,,,,,,,,,
10.5,38.5,,,,,,,,,
10.3,38.5,,,,,,,,,
10.4,37.2,,,,,,,,,
9.6,37.2,,,,,,,,,
8.7,30.2,,,,,,,,,
10.4,37.2,,,,,,,,,
10.6,37.2,,,,,,,,,
9.7,37.2,,,,,,,,,
10,36,,,,,,,,,
10.7,36,,,,,,,,,
7.2,35.4,,,,,,,,,
9,35.4,,,,,,,,,
10.4,35.4,,,,,,,,,
9,35.1,,,,,,,,,
8.4,35.1,,,,,,,,,
11.7,35.1,,,,,,,,,
12.4,34.5,,,,,,,,,
8,33.9,,,,,,,,,
12,38.6,,,,,,,,,
10,38.6,,,,,,,,,
10.2,34.2,,,,,,,,,
9.3,33.7,,,,,,,,,
8,33.2,,,,,,,,,
7.8,33.2,,,,,,,,,
13,36.3,,,,,,,,,
11,36.3,,,,,,,,,
13,36.3,,,,,,,,,
6,39.9,,,,,,,,,
10.1,30.2,,,,,,,,,
8,37.2,,,,,,,,,
9,37.2,,,,,,,,,
7.9,37.2,,,,,,,,,
10.5,36,,,,,,,,,
7,36,,,,,,,,,
8,36,,,,,,,,,
8,36,,,,,,,,,
11.7,36,,,,,,,,,
13.3,35.1,,,,,,,,,
6.4,35.1,,,,,,,,,
8.6,35.1,,,,,,,,,
7.6,34.7,,,,,,,,,
6.8,34.7,,,,,,,,,
7.2,34.7,,,,,,,,,
8.2,34.7,,,,,,,,,
7,39.9,,,,,,,,,
6.3,39.9,,,,,,,,,
6.2,39.9,,,,,,,,,
8.4,39.9,,,,,,,,,
5.8,39.9,,,,,,,,,
7.4,39.9,,,,,,,,,
6.2,39.9,,,,,,,,,
6.8,37.6,,,,,,,,,
8.4,37.6,,,,,,,,,
7,37.6,,,,,,,,,
10,37.6,,,,,,,,,
6.5,34.5,,,,,,,,,
5.7,34.7,,,,,,,,,
8.6,35.1,,,,,,,,,
11.5,35.1,,,,,,,,,
6.1,35.4,,,,,,,,,
3.8,36.8,,,,,,,,,
5.2,37.2,,,,,,,,,
7.4,38.5,,,,,,,,,
6.8,38.5,,,,,,,,,
9.4,37.6,,,,,,,,,
7.2,37.6,,,,,,,,,
6,37.6,,,,,,,,,
7.4,38.5,,,,,,,,,
8.6,38.5,,,,,,,,,
7.6,38.5,,,,,,,,,
13.4,38.5,,,,,,,,,
1,38.5,,,,,,,,,
3.1,36,,,,,,,,,
4.7,36,,,,,,,,,
2.3,36,,,,,,,,,
5.9,36,,,,,,,,,
2.9,36,,,,,,,,,
11.3,36,,,,,,,,,
11.3,35.1,,,,,,,,,
10,37.6,,,,,,,,,
11.3,37.6,,,,,,,,,
9.5,,,,,,,,,,
13,39.9,,,,,,,,,
8.5,39.9,,,,,,,,,
7.5,39.9,,,,,,,,,
8,39.9,,,,,,,,,
11,39.9,,,,,,,,,
9,39.9,,,,,,,,,
13,39.9,,,,,,,,,
8,37.6,,,,,,,,,
8,37.6,,,,,,,,,
9.2,37.6,,,,,,,,,
9.9,34.5,,,,,,,,,
10,34.7,,,,,,,,,
10.4,35.1,,,,,,,,,
6,35.1,,,,,,,,,
8,35.4,,,,,,,,,
4,36.8,,,,,,,,,
6,37.2,,,,,,,,,
2,38.5,,,,,,,,,
4,,,,,,,,,,
4,37.6,,,,,,,,,
1,37.6,,,,,,,,,
3.5,37.6,,,,,,,,,
4,38.5,,,,,,,,,
3,38.5,,,,,,,,,
2.2,38.5,,,,,,,,,
0.5,38.5,,,,,,,,,
0.1,38.5,,,,,,,,,
11.5,36,,,,,,,,,
6.5,36,,,,,,,,,
6.3,36,,,,,,,,,
2,36,,,,,,,,,
4.1,36,,,,,,,,,
1.2,35.1,,,,,,,,,
8,35.1,,,,,,,,,
10,35.1,,,,,,,,,
10,37.6,,,,,,,,,
8,37.6,,,,,,,,,
8,37.6,,,,,,,,,
10,37.6,,,,,,,,,
8,38.9,,,,,,,,,
10,37.6,,,,,,,,,
8,38.9,,,,,,,,,
10,37.6,,,,,,,,,
8,37.6,,,,,,,,,
8,37.6,,,,,,,,,
10,38.9,,,,,,,,,
10,38.9,,,,,,,,,
12,37.6,,,,,,,,,
10,38.9,,,,,,,,,
8,38.9,,,,,,,,,
10,38.9,,,,,,,,,
10,37.6,,,,,,,,,
10,37.6,,,,,,,,,
8,37.6,,,,,,,,,
8,36.6,,,,,,,,,
10,36.6,,,,,,,,,
10,37.3,,,,,,,,,
8,34.5,,,,,,,,,
6,34.7,,,,,,,,,
10,38.6,,,,,,,,,
8,36.4,,,,,,,,,
8,36.4,,,,,,,,,
12,36.4,,,,,,,,,
10,36.4,,,,,,,,,
12,36.4,,,,,,,,,
10,36.4,,,,,,,,,
8,36.4,,,,,,,,,
10,36.4,,,,,,,,,
8,36.4,,,,,,,,,
12,36.4,,,,,,,,,
8,36.4,,,,,,,,,
10,36.4,,,,,,,,,
10,38.6,,,,,,,,,
10,38.6,,,,,,,,,
8,38.6,,,,,,,,,
8,38.6,,,,,,,,,
10,38.6,,,,,,,,,
8,38.6,,,,,,,,,
8,38.6,,,,,,,,,
8,37.9,,,,,,,,,
12,41.2,,,,,,,,,
8,34.5,,,,,,,,,
8,34.5,,,,,,,,,
8.1,38.9,,,,,,,,,
8,38.9,,,,,,,,,
9.3,38.9,,,,,,,,,
6,38.9,,,,,,,,,
4,38.9,,,,,,,,,
6,35.5,,,,,,,,,
6,35.1,,,,,,,,,
6,35.8,,,,,,,,,
7,35.8,,,,,,,,,
4,35.4,,,,,,,,,
8,36.4,,,,,,,,,
4,36,,,,,,,,,
3,35.8,,,,,,,,,
7,35.5,,,,,,,,,
8,35.8,,,,,,,,,
5,35.8,,,,,,,,,
8,35.6,,,,,,,,,
8,35.8,,,,,,,,,
6,35.8,,,,,,,,,
10,36.9,,,,,,,,,
6,35.8,,,,,,,,,
8,35.8,,,,,,,,,
5,36.9,,,,,,,,,
6,35.8,,,,,,,,,
7,37.1,,,,,,,,,
5,36.3,,,,,,,,,
7,36.3,,,,,,,,,
8,36.3,,,,,,,,,
8,35.2,,,,,,,,,
7,35.5,,,,,,,,,
10,35.8,,,,,,,,,
6,36,,,,,,,,,
8,36.4,,,,,,,,,
8,35.4,,,,,,,,,
8,35.8,,,,,,,,,
5,36,,,,,,,,,
5,36.4,,,,,,,,,
8,35.5,,,,,,,,,
6,36.4,,,,,,,,,
6,35.4,,,,,,,,,
7,35.8,,,,,,,,,
6,36.4,,,,,,,,,
8,36.4,,,,,,,,,
8,35.8,,,,,,,,,
5,36,,,,,,,,,
8,36,,,,,,,,,
5,36.4,,,,,,,,,
6,36,,,,,,,,,
8,35.8,,,,,,,,,
6,35.4,,,,,,,,,
8,36.7,,,,,,,,,
8,35.8,,,,,,,,,
7,37.1,,,,,,,,,
4,35.8,,,,,,,,,
8.5,35.5,,,,,,,,,
10,35.2,,,,,,,,,
10,35.5,,,,,,,,,
9.7,35.2,,,,,,,,,
11.3,35.2,,,,,,,,,
8,36.3,,,,,,,,,
15,35.8,,,,,,,,,
11,35.8,,,,,,,,,
11.5,36.4,,,,,,,,,
9,37.6,,,,,,,,,
11.3,37.6,,,,,,,,,
8.7,36.4,,,,,,,,,
11.3,36.4,,,,,,,,,
13,36.4,,,,,,,,,
8.3,36.7,,,,,,,,,
10,36.7,,,,,,,,,
8,36.9,,,,,,,,,
10,,,,,,,,,,
11.6,36.7,,,,,,,,,
10,,,,,,,,,,
9,,,,,,,,,,
11,36,,,,,,,,,
11.6,36.3,,,,,,,,,
11.3,36.3,,,,,,,,,
9.3,36.3,,,,,,,,,
12,36,,,,,,,,,
7.5,36.3,,,,,,,,,
9.6,36.3,,,,,,,,,
7,35.2,,,,,,,,,
9.5,37.1,,,,,,,,,
8.1,36,,,,,,,,,
11,36.8,,,,,,,,,
10,36.4,,,,,,,,,
11,36.8,,,,,,,,,
10,36.4,,,,,,,,,
9,36.4,,,,,,,,,
11.4,36.4,,,,,,,,,
10,35.4,,,,,,,,,
8,36.4,,,,,,,,,
6,35.8,,,,,,,,,
12.6,35.5,,,,,,,,,
8.5,35.8,,,,,,,,,
10.8,36,,,,,,,,,
10,36.3,,,,,,,,,
8.4,35.8,,,,,,,,,
11.4,36.9,,,,,,,,,
9.5,36.9,,,,,,,,,
6,36.9,,,,,,,,,
9,36.7,,,,,,,,,
11,36.7,,,,,,,,,
11.4,36.4,,,,,,,,,
13.2,36.4,,,,,,,,,
9.8,37.7,,,,,,,,,
7.8,37.7,,,,,,,,,
8.8,37.7,,,,,,,,,
7.8,37.6,,,,,,,,,
6.6,37.6,,,,,,,,,
8.2,37.7,,,,,,,,,
12.6,36.9,,,,,,,,,
5.6,36.3,,,,,,,,,
12.6,36.3,,,,,,,,,
12.5,36,,,,,,,,,
12.6,35.8,,,,,,,,,
12.6,36,,,,,,,,,
6,36.4,,,,,,,,,
6,36,,,,,,,,,
12.6,37.2,,,,,,,,,
5.9,37.1,,,,,,,,,
6,36.7,,,,,,,,,
6,36,,,,,,,,,
12.6,36,,,,,,,,,
12.6,36.4,,,,,,,,,
12.6,36.4,,,,,,,,,
12.5,36.8,,,,,,,,,
12.6,37.2,,,,,,,,,
8.6,36.4,,,,,,,,,
12.3,36,,,,,,,,,
7.3,36,,,,,,,,,
6,36,,,,,,,,,
12.6,37.3,,,,,,,,,
12.6,,,,,,,,,,
6.9,36.4,,,,,,,,,
8.1,36.7,,,,,,,,,
5.2,36.4,,,,,,,,,
12.6,36.7,,,,,,,,,
12.6,36.9,,,,,,,,,
12.6,37.6,,,,,,,,,
12.6,36.9,,,,,,,,,
12.6,35.8,,,,,,,,,
12.6,36.9,,,,,,,,,
8.3,35.2,,,,,,,,,
5.2,36.3,,,,,,,,,
6.3,36,,,,,,,,,
12.6,36.9,,,,,,,,,
12.6,37.1,,,,,,,,,
12.5,37.7,,,,,,,,,
12.6,37.1,,,,,,,,,
11.5,36.7,,,,,,,,,
12.5,36,,,,,,,,,
6.8,36.7,,,,,,,,,
12.6,36,,,,,,,,,
12.6,36.7,,,,,,,,,
12.6,36.9,,,,,,,,,
7.6,37.1,,,,,,,,,
12.6,36.3,,,,,,,,,
12.6,36.3,,,,,,,,,
6.2,35.8,,,,,,,,,
6.3,35.5,,,,,,,,,
5.5,35.8,,,,,,,,,
5.2,35.8,,,,,,,,,
20,35.8,,,,,,,,,
7.8,36.7,,,,,,,,,
20,36.4,,,,,,,,,
20,36.7,,,,,,,,,
1.8,37.1,,,,,,,,,
2.7,36.4,,,,,,,,,
8,36,,,,,,,,,
8.9,36.4,,,,,,,,,
3.8,36.4,,,,,,,,,
13.8,36.4,,,,,,,,,
7.6,36.8,,,,,,,,,
12.9,36.8,,,,,,,,,
8.8,36,,,,,,,,,
20,36.4,,,,,,,,,
5.2,36.4,,,,,,,,,
7.3,36.8,,,,,,,,,
19.4,36.8,,,,,,,,,
17.9,36.8,,,,,,,,,
5.9,36.8,,,,,,,,,
9.8,37.2,,,,,,,,,
7.4,36.8,,,,,,,,,
9.5,36,,,,,,,,,
14,37.1,,,,,,,,,
10.1,36,,,,,,,,,
7.1,37.6,,,,,,,,,
13,37.6,,,,,,,,,
9.5,35.8,,,,,,,,,
20,38.5,,,,,,,,,
11.2,38.5,,,,,,,,,
6.3,37.9,,,,,,,,,
1.9,38.9,,,,,,,,,
6.4,38.6,,,,,,,,,
3.7,36,,,,,,,,,
10.5,36,,,,,,,,,
11.7,36,,,,,,,,,
8.7,37.1,,,,,,,,,
2.6,36.9,,,,,,,,,
18,38.9,,,,,,,,,
10.9,38.9,,,,,,,,,
19.3,37.1,,,,,,,,,
12.5,36,,,,,,,,,
8.5,,,,,,,,,,
20,37.9,,,,,,,,,
10.7,38.5,,,,,,,,,
18.1,38.5,,,,,,,,,
9.3,38.5,,,,,,,,,
4.1,35.8,,,,,,,,,
1.5,37.6,,,,,,,,,
2.8,37.6,,,,,,,,,
4.1,36.4,,,,,,,,,
7.5,36.7,,,,,,,,,
4.4,37.1,,,,,,,,,
9.7,37.1,,,,,,,,,
6,36,,,,,,,,,
0.9,36,,,,,,,,,
6.4,36.8,,,,,,,,,
3.8,36,,,,,,,,,
4.8,37.1,,,,,,,,,
0.9,37.1,,,,,,,,,
2.8,37.1,,,,,,,,,
0.8,36,,,,,,,,,
0.5,36,,,,,,,,,
0.9,38.9,,,,,,,,,
5.3,35.2,,,,,,,,,
2.8,35.5,,,,,,,,,
8,35.8,,,,,,,,,
9.7,35.8,,,,,,,,,
8.4,36.4,,,,,,,,,
9.8,36.7,,,,,,,,,
7,36.4,,,,,,,,,
7,,,,,,,,,,
7.4,37.1,,,,,,,,,
7.4,36,,,,,,,,,
5.5,36.8,,,,,,,,,
7.4,36.8,,,,,,,,,
6.1,36.8,,,,,,,,,
7.3,36.8,,,,,,,,,
5.8,36.8,,,,,,,,,
7.5,35.8,,,,,,,,,
7.2,36.3,,,,,,,,,
7.8,36.8,,,,,,,,,
7.7,36,,,,,,,,,
7.2,37.1,,,,,,,,,
8,36,,,,,,,,,
6.9,37.1,,,,,,,,,
7.5,37.1,,,,,,,,,
7.8,36.7,,,,,,,,,
11,36.4,,,,,,,,,
8.2,37.5,,,,,,,,,
7.9,35.8,,,,,,,,,
6.8,35.5,,,,,,,,,
7.5,38.9,,,,,,,,,
8,36,,,,,,,,,
6.4,38.9,,,,,,,,,
0.8,36.9,,,,,,,,,
7.3,36.7,,,,,,,,,
8.1,36.7,,,,,,,,,
6.4,37.7,,,,,,,,,
3.6,36.7,,,,,,,,,
5.8,36.9,,,,,,,,,
6.6,37.1,,,,,,,,,
0.6,37.1,,,,,,,,,
8.3,36,,,,,,,,,
5.9,38.9,,,,,,,,,
7.7,38.9,,,,,,,,,
7.4,35.2,,,,,,,,,
5.8,35.5,,,,,,,,,
6.6,35.8,,,,,,,,,
6.3,35.8,,,,,,,,,
7.8,36.4,,,,,,,,,
8,36.7,,,,,,,,,
10,37.1,,,,,,,,,
8.3,36,,,,,,,,,
7.2,37.1,,,,,,,,,
1.1,36,,,,,,,,,
6,35.8,,,,,,,,,
6.2,35.8,,,,,,,,,
4.7,36.3,,,,,,,,,
9.7,36.3,,,,,,,,,
7.8,35.8,,,,,,,,,
7.2,36.8,,,,,,,,,
7.9,36.8,,,,,,,,,
8.8,36,,,,,,,,,
7.2,36,,,,,,,,,
0.2,,,,,,,,,,
7,36,,,,,,,,,
7,36.7,,,,,,,,,
8,37.1,,,,,,,,,
7.3,36.7,,,,,,,,,
7,36.7,,,,,,,,,
7,36.4,,,,,,,,,
7.7,36.4,,,,,,,,,
8,36.4,,,,,,,,,
8.1,35.8,,,,,,,,,
8.2,35.5,,,,,,,,,
7.3,35.2,,,,,,,,,
7.9,35.2,,,,,,,,,
8,38.9,,,,,,,,,
8,38.9,,,,,,,,,
8,36,,,,,,,,,
10,37.1,,,,,,,,,
8,36.9,,,,,,,,,
8,36.7,,,,,,,,,
10,36.9,,,,,,,,,
10,36.9,,,,,,,,,
4,37.1,,,,,,,,,
15,36,,,,,,,,,
9,36,,,,,,,,,
8,38.9,,,,,,,,,
6,35.2,,,,,,,,,
9,35.5,,,,,,,,,
11,35.5,,,,,,,,,
9,36.7,,,,,,,,,
7,36.7,,,,,,,,,
3.3,37.1,,,,,,,,,
8,36,,,,,,,,,
8,36,,,,,,,,,
10,36.8,,,,,,,,,
9,36.8,,,,,,,,,
10,35.8,,,,,,,,,
8,36.3,,,,,,,,,
9,36.3,,,,,,,,,
8,35.8,,,,,,,,,
5,35.8,,,,,,,,,
8,36.8,,,,,,,,,
10,36.8,,,,,,,,,
9,36,,,,,,,,,
10,37.1,,,,,,,,,
7,36.7,,,,,,,,,
7,36.4,,,,,,,,,
10,35.8,,,,,,,,,
13,35.2,,,,,,,,,
6,35.2,,,,,,,,,
8,38.9,,,,,,,,,
4,36,,,,,,,,,
9,36,,,,,,,,,
6,37.1,,,,,,,,,
9,36.9,,,,,,,,,
9,37.1,,,,,,,,,
10,36,,,,,,,,,
7,36,,,,,,,,,
6,,,,,,,,,,
11,,,,,,,,,,
8,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
10,,,,,,,,,,
5,,,,,,,,,,
12,,,,,,,,,,
5,36,,,,,,,,,
15,,,,,,,,,,
6,33.2,,,,,,,,,
12,33.4,,,,,,,,,
9,37.6,,,,,,,,,
10,37.6,,,,,,,,,
11,37.3,,,,,,,,,
15,,,,,,,,,,
12.7,35.4,,,,,,,,,
8.8,33.4,,,,,,,,,
9.9,34.5,,,,,,,,,
11,34.2,,,,,,,,,
9.7,34.2,,,,,,,,,
6.9,33.7,,,,,,,,,
8.9,33.7,,,,,,,,,
6.9,34.7,,,,,,,,,
4.7,33.9,,,,,,,,,
7.4,33,,,,,,,,,
6.6,32.8,,,,,,,,,
5.5,,,,,,,,,,
10.3,,,,,,,,,,
6.1,,,,,,,,,,
8,,,,,,,,,,
7.2,0.3,,,,,,,,,
6.5,0.7,,,,,,,,,
9,,,,,,,,,,
9,,,,,,,,,,
5.9,0.6,,,,,,,,,
8.5,,,,,,,,,,
9,,,,,,,,,,
9.6,,,,,,,,,,
10.3,0.4,,,,,,,,,
6.3,,,,,,,,,,
10,,,,,,,,,,
10.3,0.6,,,,,,,,,
7.6,,,,,,,,,,
8.7,,,,,,,,,,
9.5,,,,,,,,,,
11.1,0.5,,,,,,,,,
8.7,0.5,,,,,,,,,
6,0.5,,,,,,,,,
7.6,0.5,,,,,,,,,
6.3,0.5,,,,,,,,,
9.1,0.5,,,,,,,,,
8.4,0.5,,,,,,,,,
8.3,0.5,,,,,,,,,
9.3,0.5,,,,,,,,,
9.8,0.4,,,,,,,,,
7.7,0.5,,,,,,,,,
8,0.4,,,,,,,,,
8.5,0.5,,,,,,,,,
10,0.5,,,,,,,,,
7.4,0.5,,,,,,,,,
9.5,,,,,,,,,,
6.7,0.5,,,,,,,,,
9.3,0.4,,,,,,,,,
8.3,0.6,,,,,,,,,
8.4,0.6,,,,,,,,,
9,0.6,,,,,,,,,
8.4,0.4,,,,,,,,,
11.7,0.4,,,,,,,,,
5.1,0.6,,,,,,,,,
5.8,0.6,,,,,,,,,
6.4,0.7,,,,,,,,,
4.9,0.6,,,,,,,,,
5.6,0.6,,,,,,,,,
5.7,0.7,,,,,,,,,
4.9,0.7,,,,,,,,,
7.1,0.7,,,,,,,,,
4.2,0.7,,,,,,,,,
4.7,0.7,,,,,,,,,
3.1,0.7,,,,,,,,,
5.2,0.7,,,,,,,,,
5,0.7,,,,,,,,,
3.3,0.7,,,,,,,,,
6.4,0.7,,,,,,,,,
4.8,0.7,,,,,,,,,
6.4,0.7,,,,,,,,,
5.1,0.6,,,,,,,,,
4.8,,,,,,,,,,
6.2,,,,,,,,,,
7.5,0.7,,,,,,,,,
8,0.7,,,,,,,,,
8,0.7,,,,,,,,,
8.5,0.7,,,,,,,,,
6.9,0.7,,,,,,,,,
8.7,0.7,,,,,,,,,
9,,,,,,,,,,
7.8,,,,,,,,,,
7.8,,,,,,,,,,
7.6,,,,,,,,,,
7.8,,,,,,,,,,
7.7,,,,,,,,,,
7.1,,,,,,,,,,
5.2,,,,,,,,,,
7.5,,,,,,,,,,
7.4,,,,,,,,,,
10,,,,,,,,,,
6.9,,,,,,,,,,
7.9,,,,,,,,,,
7.5,,,,,,,,,,
8.4,,,,,,,,,,
13,,,,,,,,,,
9.8,,,,,,,,,,
9.6,,,,,,,,,,
9.8,,,,,,,,,,
7.9,,,,,,,,,,
10,,,,,,,,,,
7.3,0.5,,,,,,,,,
7.6,0.5,,,,,,,,,
9.2,,,,,,,,,,
10.3,,,,,,,,,,
10,,,,,,,,,,
8.2,,,,,,,,,,
9.6,,,,,,,,,,
7.3,,,,,,,,,,
7.4,0.5,,,,,,,,,
8.1,0.5,,,,,,,,,
8.6,0.5,,,,,,,,,
8.4,,,,,,,,,,
9.6,0.5,,,,,,,,,
9.9,,,,,,,,,,
8.5,,,,,,,,,,
7.5,,,,,,,,,,
9,0.5,,,,,,,,,
7.5,,,,,,,,,,
7.7,,,,,,,,,,
10.2,,,,,,,,,,
7.1,,,,,,,,,,
10.2,,,,,,,,,,
9.8,,,,,,,,,,
6.4,,,,,,,,,,
7.3,,,,,,,,,,
10.8,0.5,,,,,,,,,
8.9,0.5,,,,,,,,,
8.4,,,,,,,,,,
10,0.5,,,,,,,,,
7.3,,,,,,,,,,
10.5,,,,,,,,,,
10.5,,,,,,,,,,
7.3,0.5,,,,,,,,,
9.8,0.5,,,,,,,,,
10.8,0.5,,,,,,,,,
7.4,0.5,,,,,,,,,
10.1,0.5,,,,,,,,,
9.5,0.5,,,,,,,,,
7.3,,,,,,,,,,
8.2,0.5,,,,,,,,,
7.8,0.5,,,,,,,,,
9.4,0.5,,,,,,,,,
8.5,0.5,,,,,,,,,
11,,,,,,,,,,
10.9,0.5,,,,,,,,,
10,,,,,,,,,,
8.3,0.5,,,,,,,,,
