Dissolved_Oxygen,salinities,Aquatic_Environment
11.1,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11.8,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10.8,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10.6,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
13.7,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
13,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
12.5,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
12,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
14.9,3.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
10.4,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
13,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
13.6,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10.5,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11.6,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11.3,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
12,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
12.5,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11.5,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
6,3.4,unknown
9.5,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
12,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
12,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
12,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
13,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
12,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
7,3.4,unknown
12,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8.6,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9.7,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10.5,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8.5,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
5.7,3.4,unknown
10.5,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
6.7,3.4,unknown
12,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11.2,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
12,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
12,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10.2,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10.2,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
13.4,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9.1,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11.5,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
13,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10.5,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9.5,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9.8,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
12.4,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9.2,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11.2,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9.6,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
13.5,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
13,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9.2,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
5.6,3.4,unknown
10.3,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
13,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
12.2,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
12.2,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9.8,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10.7,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8.3,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11.6,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9.4,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11.4,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11.7,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8.3,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9.6,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10.5,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10.9,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10.2,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9.6,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
5.5,3.4,unknown
10,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
12,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8.8,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10.9,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9.5,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9.8,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10.8,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11.8,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10.3,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
7.8,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9.5,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
12.5,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
7.7,3.4,unknown
11,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
12,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9.2,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9.5,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9.5,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9.8,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11.5,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9.8,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
7,3.4,unknown
9.1,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9.5,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9.8,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9.4,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
15,3.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
13,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9.4,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11.5,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
12,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9.1,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
3.3,3.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
10.9,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
3.5,3.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
9.5,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
6.5,3.4,unknown
4.5,3.4,unknown
4,3.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
4.5,3.4,unknown
10.2,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
12,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10.5,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10.2,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
4,3.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
9,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9.8,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
5.2,3.4,unknown
8.5,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9.2,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11.4,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9.2,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8.5,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
3.5,3.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
3.2,3.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
1.6,3.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
4.3,3.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
8,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
7,3.4,unknown
3,3.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
8,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8.5,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8.4,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8.2,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8.2,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8.6,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8.1,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8.6,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8.3,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8.4,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8.5,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10.2,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8.3,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8.5,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8.3,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8.4,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8.8,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8.1,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8.4,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8.7,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
12,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
13,28.1,unknown
12,4.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
6.8,17.9,"Low Oxygen, Medium Salinity Lake (Fish: Guppy, Perch, Goby)"
10.2,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
13,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
12,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9.2,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
13,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
7.8,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11.2,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
12.9,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
12.4,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11.7,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8.5,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
7.4,1.6,unknown
15,1.6,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
10,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
6.7,1.6,unknown
8.2,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
5.3,1.6,unknown
6.5,1.6,unknown
11.6,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
13.1,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8.6,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8.3,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
6.1,1.6,unknown
12.6,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9.8,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9.6,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
14,1.6,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
10.3,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
7.1,1.6,unknown
13,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9.2,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8.3,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10.1,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
7.6,1.6,unknown
7.2,1.6,unknown
13.1,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9.2,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8.7,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9.5,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9.9,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10.8,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10.8,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8.9,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
6.9,1.6,unknown
9.3,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10.2,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11.1,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
12.5,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8.8,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8.8,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
7.6,1.6,unknown
8,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
3,1.6,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
4,1.6,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
3,1.6,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
4,1.6,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
6,1.6,unknown
7.4,1.6,unknown
3,1.6,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
5.6,1.6,unknown
5,1.6,unknown
8,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
6,1.6,unknown
1.9,1.6,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
6,1.6,unknown
5,1.6,unknown
3,1.6,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
9,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
1.9,1.6,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
7,1.6,unknown
12.1,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9.7,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11.8,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9.5,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
12.2,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
6.5,1.6,unknown
9,1.6,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
7,1.6,unknown
7.4,1.6,unknown
9,25.8,unknown
8.4,54.3,unknown
9,7.9,"Moderate Oxygen, Brackish Lagoon (Fish: Sea Trout, Striped Bass, Tilapia)"
10,4.0,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9.8,4.0,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8.9,4.0,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
2,4.0,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
0,20.8,unknown
0,17.2,unknown
11.2,37.0,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
7.9,9.8,"Low Oxygen, Coastal Brackish Estuary (Fish: Sea Bass, Flounder, Tilapia)"
9.3,43.2,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
7.8,3.2,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10.5,2.9,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
4.8,1.5,unknown
7.9,6.5,"Low Oxygen, Coastal Brackish Estuary (Fish: Sea Bass, Flounder, Tilapia)"
7.7,6.2,"Low Oxygen, Coastal Brackish Estuary (Fish: Sea Bass, Flounder, Tilapia)"
9.2,2.2,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
12.7,1.8,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8.1,33.4,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
10.9,27.3,unknown
8.1,42.9,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
8.3,0.7,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11.8,30.2,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
11.3,19.0,"Moderate Oxygen, Brackish Lagoon (Fish: Sea Trout, Striped Bass, Tilapia)"
8.9,37.0,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
9.3,29.9,unknown
9.7,10.1,"Moderate Oxygen, Brackish Lagoon (Fish: Sea Trout, Striped Bass, Tilapia)"
8.3,36.1,"Moderate Oxygen, High Salinity Sea (Fish: Snapper, Tuna, Mackerel)"
