Dissolved_Oxygen,salinities,Aquatic_Environment
7,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
7,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
10,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
7,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
3,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
7,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
10,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
7,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
7,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
9,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
7,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
7,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
7,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
5,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
11,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
15,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
5.2,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
9,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
6.2,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
10,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.6,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
6.2,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
10.2,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11.9,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.5,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
2,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
5.1,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
7,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
9.5,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
1.2,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
2.8,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
9,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
6.3,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
11,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.7,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11.6,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11.5,0.6,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.2,6.0,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.5,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.7,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.2,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.7,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
12,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11.1,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11.8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11.7,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
12,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11.5,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11.1,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11.8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.6,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
12,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.4,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.5,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11.6,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11.3,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
12,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11.5,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
6,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
9.5,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
12,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
12,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
12,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
12,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
7,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
12,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.6,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.7,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.5,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.5,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
5.7,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
10.5,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
6.7,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
12,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11.2,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
12,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
12,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.2,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.2,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.1,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11.5,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.5,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.5,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.2,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11.2,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.6,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.2,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
5.6,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
10.3,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.7,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.3,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11.6,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.4,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11.4,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11.7,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.3,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.6,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.5,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.9,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.2,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.6,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
5.5,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
10,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
12,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.9,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.5,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11.8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.3,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
7.8,3.4,"Moderate Oxygen, Freshwater River - Fish: Trout, Whitefish"
9.5,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
7.7,3.4,"Moderate Oxygen, Freshwater River - Fish: Trout, Whitefish"
11,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
12,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.2,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.5,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.5,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11.5,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
7,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
9.1,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.5,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.4,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
15,3.4,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
9.4,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11.5,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
12,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.1,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.9,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.5,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
6.5,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
10.2,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
12,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.5,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.2,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
5.2,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
8.5,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.2,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11.4,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.2,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.5,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
1.6,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
7,3.4,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
3,3.4,"Very Low Oxygen, Freshwater Pond - Fish: Carp, Goldfish"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.5,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.4,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.2,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.2,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.6,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.1,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.6,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.3,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.4,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.5,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.2,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.3,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.5,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.3,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.4,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.8,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.1,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.4,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.7,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
12,3.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
13,28.1,"Very High Oxygen, Coastal Saltwater - Fish: Snapper, Grouper"
12,4.4,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
6.8,17.9,"Moderate Oxygen, Medium Salinity Coastal Estuary - Fish: Salmon, Eel"
10.2,1.6,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,1.6,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11,1.6,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,1.6,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,1.6,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.6,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
12,1.6,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11,1.6,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.2,1.6,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11,1.6,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
7.8,1.6,"Moderate Oxygen, Freshwater River - Fish: Trout, Whitefish"
11.2,1.6,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
11.7,1.6,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9,1.6,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.5,1.6,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
7.4,1.6,"Moderate Oxygen, Freshwater River - Fish: Trout, Whitefish"
15,1.6,"Very High Oxygen, Low Salinity Wetland - Fish: Catfish, Pike"
10,1.6,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
6.7,1.6,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
8.2,1.6,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
5.3,1.6,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
6.5,1.6,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
11.6,1.6,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10,1.6,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.6,1.6,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.3,1.6,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
6.1,1.6,"Moderate Oxygen, Low Salinity Freshwater Lake - Fish: Bass, Carp"
9.8,1.6,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.6,1.6,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.3,1.6,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
7.1,1.6,"Moderate Oxygen, Freshwater River - Fish: Trout, Whitefish"
9.2,1.6,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.3,1.6,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.1,1.6,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
7.6,1.6,"Moderate Oxygen, Freshwater River - Fish: Trout, Whitefish"
7.2,1.6,"Moderate Oxygen, Freshwater River - Fish: Trout, Whitefish"
9.2,1.6,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8.7,1.6,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.5,1.6,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
8,1.6,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
9.9,1.6,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
10.8,1.6,"High Oxygen, Low Salinity Stream - Fish: Rainbow Trout, Perch"
