air_temp,aerosols
10.7,0.1371
7.3,0.2482
9.8,0.2505
9.2,0.0844
7.3,0.0954
9,0.5845
6.7,0.0797
8.9,0.0929
11,0.0808
7.8,0.0495
9.6,0.0679
12,0.1938
9.7,0.1612
9.5,0.2883
7.1,0.3785
10,0.1455
9.2,0.0133
9.4,0.3624
9.7,0.2318
10.8,0.6354
9.8,0.0151
10.5,0.0941
10.4,0.2463
7.3,0.1497
10.3,0.3713
9.8,0.0773
6.8,0.0397
9.6,0.0584
9.3,0.0429
9.8,0.0546
11.4,0.0496
7.8,0.1442
9.7,0.0746
11.6,0.0169
8.7,0.0472
9.7,0.0933
9.7,0.1205
8.2,0.1548
7.9,0.0438
10.2,0.0881
9.8,0.2335
8.4,1.2032
9.1,0.0388
8.9,0.0145
9.1,0.0161
9.7,0.1598
8.7,0.1581
9.7,0.1576
11.1,0.132
7.9,0.1597
11.1,0.0113
9.7,0.0126
11.4,0.0128
9.4,0.0905
8.2,0.0082
9.7,0.0749
9.9,0.1553
10.5,0.0287
7.3,0.0237
9.3,0.0246
7.7,0.0595
11.3,0.0246
10.4,0.0296
8.9,0.0517
5.9,0.0401
8.6,0.0776
5.8,0.0099
6.4,0.0573
9.2,0.0512
17.1,0.0634
13.3,0.2926
14.1,0.133
5.7,0.2264
5.7,0.0787
15.8,0.0857
11.9,0.0556
8.3,0.0748
5.8,0.085
14,0.1633
7.1,0.0708
6.9,0.0306
14.1,0.0975
7.7,0.0665
9.3,0.1405
6.6,0.1783
10.3,0.0931
13.7,0.0661
6.3,0.1036
7.7,0.0967
7.3,0.0928
7.7,0.0737
14.2,0.0666
6.2,0.1232
9.1,0.0994
5.6,0.0773
7.5,0.0706
14.3,0.107
13.4,0.1221
5.9,0.1003
9.1,0.0701
11.4,0.0924
11.8,0.1037
7.1,0.1096
14.4,0.1233
16.7,0.0902
8.1,0.0532
13.2,0.1144
6.2,0.0732
13.9,0.1351
8.9,0.0966
6.8,0.0541
5.7,0.0819
6.9,0.0631
7.1,0.0177
5.8,0.0422
9.1,0.0454
16.9,0.0526
12.3,0.0436
9.8,0.0501
5.8,0.0339
13.6,0.0631
16.3,0.1173
5.6,0.099
15.5,0.0729
5.8,0.1043
13.6,0.126
6,0.1709
17.4,0.0894
7.2,0.1334
6.2,0.1575
15.7,0.0932
8.1,0.058
5.9,0.3455
9.1,0.1916
9.1,0.2647
5.8,0.2032
17.2,0.1921
6.1,0.1122
11.2,0.1321
10.7,0.1954
15,0.041
7.5,0.044
13.5,0.0466
6.2,0.0547
5.7,0.0556
5.9,0.0628
6.2,0.0967
6.1,0.1028
8.2,0.1178
16.9,0.059304247
13.9,0.1231
5.9,0.048069151
8.8,0.1148
8.4,3.312094518
6.4,0.411586461
8.7,0.0723
16.7,3.064517721
7.9,0.1055
14.3,1.241746614
6.7,0.1926
12.2,0.0643
7.9,1.099779271
9.8,0.533044781
8.9,0.4511
10.6,0.072
10.1,0.056995405
8.1,0.3562
10.4,1.202964457
8.9,1.301036174
8.2,0.1274
10.2,0.5776
8.1,2.341349261
10.6,2.347829436
11.6,0.1672
11.8,0.2917
9.8,2.411354951
10.8,1.198327145
10.2,0.825624038
11.2,0.711895152
10.2,1.323964387
9.5,0.0577
9.5,0.0505
9.4,0.0415
10.6,0.0491
10,0.0429
7.8,0.1097
8.3,0.0851
10.6,0.0402
8.4,0.036
9.1,0.0284
11,0.0363
9.9,0.0377
8.9,0.0091
10,0.0486
9.2,0.0176
8.4,0.0926
11.1,0.0593
12.6,0.0563
9.4,0.0681
10.6,0.0567
12.1,0.0796
10.7,0.0514
9.8,0.0561
10.8,0.0282
8.8,0.3455
11.8,0.2208
8.9,0.1347
10.3,0.1404
10.1,0.0798
10.2,0.0347
9,0.0223
9.8,0.0536
10.1,0.0362
9.8,0.0818
10.2,0.0451
10.9,0.5377
8.4,0.2263
11.4,0.0728
8.9,0.155
8.3,0.2033
8.1,0.1131
10.7,1.9675
10.1,0.6162
13,0.7422
11.4,1.1442
8,0.0959
10.5,0.1367
9.1,0.4365
10.9,0.4986
8.1,2.1376
10.3,0.0668
10.7,0.2943
9.3,0.3769
10.9,0.0938
12.8,2.165046295
10.1,1.9822
10.8,0.6848
10,-0.0238
10.6,0.0783
10.1,0.344
9.6,0.9117
10.1,0.278
8.4,2.1082
10.7,0.1428
8,0.063
10.1,0.184
10.7,0.2684
7.9,0.101
11.2,0.0164
9.9,0.0706
8.4,0.8815
8.5,0.0719
11.6,0.0839
10.4,0.1042
8.9,0.101
10.1,0.0857
9.9,0.2105
9.1,0.187
9.8,0.2949
9.6,0.7162
9.2,0.031
10.1,0.1296
10.2,1.0055
9.9,0.2371
9,0.2462
10.2,0.471
9.1,0.1655
8.9,0.2704
9.5,0.2217
9.4,1.7966
9.8,0.568693082
9.4,2.068111552
9.1,1.912665478
9.7,1.66325452
9.7,1.236580302
9.2,0.410219761
9.7,1.845213792
8.9,0.17864656
10.5,2.015408541
9.3,2.734195003
9.3,1.502126738
9.7,0.157437907
10.1,2.965018779
9.8,0.831963439
9.9,1.210310179
10,0.784890002
9.4,2.14691964
10.6,2.470371018
9.4,3.014822492
10.2,1.008071446
9.1,2.21287436
9.9,1.09438889
9.6,3.301964562
10.2,2.281019192
10.1,2.329923601
10,3.638421331
9.1,0.728470255
9,0.9717
9.9,0.3021
9.3,0.0849
9.1,0.0815
9.6,2.903906645
9.3,2.073564771
9.9,0.829780895
10.2,0.561602063
9.1,0.717833814
9.8,0.983825772
9.1,2.799140252
9.5,2.304566843
9.7,0.448789099
9.1,2.607538257
10.2,2.025136254
10.4,2.771117766
9.2,0.138426292
9.8,0.568205444
9.2,2.699162123
9.1,3.624545612
9.4,3.343809202
9.1,3.144630714
9.7,2.701750669
10,0.125414086
9.1,3.57781313
9.2,2.883151706
9,0.798973216
9.3,0.565630774
10.2,1.285717582
10.1,3.357876162
9.6,3.585737594
9.1,2.208805229
9.4,3.27531355
9.1,3.086638635
9.2,2.074708699
9.1,1.794332465
10.1,1.888532361
10.3,2.52535809
9.2,1.368003736
9.1,1.333690938
9.6,1.156771787
9.6,1.075442984
9.2,1.195730675
9,0.790611639
9.1,1.76006982
10.1,3.467263656
9.1,1.989981384
9.8,2.64416825
9.3,2.734088042
9.5,3.505151674
9.2,2.198734434
9.9,2.689164082
9.3,0.55251537
9.1,0.774786981
9.7,1.283188873
9.5,1.888965865
10.1,0.937175804
11.2,2.262005511
9.8,0.95011571
10.7,0.326346776
10.6,0.769207628
9.3,1.241013452
9.3,0.302793004
10.2,3.491375257
10.6,2.701832338
9.1,2.547463547
9.3,2.478976235
10.8,2.0859067
10.4,2.952692626
9.4,1.297805513
10.1,2.0132319
9.6,0.727074902
9.5,0.766431424
10.2,1.009650007
11.1,2.854820028
11.1,1.053398745
9.5,3.043206627
10.3,3.189474937
10.3,2.194603429
10.9,0.106299797
10.7,0.185293712
9.2,1.764357677
10,2.355547673
9.4,1.349452295
9.2,0.685383522
9.9,3.26861896
9.1,0.879601263
11.1,1.655585987
10.2,0.593398274
9.5,2.079785722
11,2.038859888
9.3,1.489885302
10.7,1.12264773
9.3,1.617357108
10.4,3.445948626
10,2.066767598
9.3,1.527454426
10.6,2.730752902
9.3,2.755340826
11.1,0.679262311
11.1,1.691668705
10.3,1.805993024
9.3,1.080961806
9.7,0.2544
9.7,0.1317
10.3,0.0747
9.2,0.1231
10.3,0.2238
11.3,0.2578
9.4,0.2819
10.3,0.1101
9.2,0.125
10.8,0.1364
9.3,0.2741
10.5,0.2931
10.7,0.2967
9.1,0.2325
9.2,0.2359
9.8,0.2879
10.7,0.2494
10.9,0.236
9.8,0.0975
10.8,0.0843
10.8,0.1119
9.5,0.1047
10.7,0.2438
9.2,0.1791
9,0.2764
9.1,0.2472
10.1,0.2779
9.1,0.2076
10.7,0.2416
9.7,0.1199
11.1,0.2524
10.6,0.1147
9.2,0.1593
10.5,0.1246
9.7,0.1178
11.1,0.0746
10.2,0.2442
9.7,0.4732
9.6,0.0728
10.7,0.113
9.7,0.1172
9.2,0.1162
10.2,0.0891
10.1,0.0793
10.5,0.2234
10.7,0.8842
11.1,0.1838
9.2,0.3258
11.2,0.3268
8.4,0.3265
12.1,0.1841
14.1,0.1987
12.3,0.1342
8.4,0.24692757
11.2,3.040309452
8.3,1.323245779
12.4,0.631098797
11.2,1.210174718
11.2,0.89673435
8.3,0.1725
11.5,0.1399
9.2,0.2165
9.9,0.3721
11.8,0.3044
14.1,0.3446
10.5,1.498649944
9.9,1.343261161
10.7,0.181224053
9.9,3.634540746
9.1,0.640142103
13.5,1.423562621
12.1,1.442416185
9.2,0.508090952
11.2,0.382721084
10.6,0.442059253
8.4,0.401033848
11.1,0.109469013
11.2,2.279828921
10.4,0.853797012
11.2,2.900210546
10.2,2.154258315
8.3,0.945595464
14.4,1.756357179
10.1,3.651003064
8.2,0.693373972
8.3,0.290031304
11.2,2.522170395
9.6,1.524795916
8.6,0.367172733
11.9,0.877067759
15,1.102535428
9.2,0.470630247
8.7,1.366003154
14.9,1.299536409
11.1,3.489492626
11.2,1.471930357
10.7,2.324403969
9.1,0.725069643
9.3,1.874512496
9.6,1.023213197
12.8,2.728445713
9.9,0.164842645
11.5,2.654664865
11,0.486417179
9.2,2.144125624
13.4,0.821290381
14.5,1.767075086
13.7,3.389138315
14,1.368982361
9.1,0.337710758
12.2,0.194273892
9,3.296313752
8.6,1.065805443
8.3,1.994059542
8.3,1.722750654
14.4,1.151190004
14.3,1.784864365
11.8,0.319833554
8.4,2.223429558
10.1,1.624354314
8.4,2.170398779
8.3,3.141103814
14.4,1.432768329
11.2,2.489552108
10.2,0.463383534
8.6,0.0752
13.1,0.086
8.6,0.2325
11.6,0.2202
11.2,0.1752
9.2,0.1462
8.7,0.1722
8.5,0.2281
12.3,0.2219
11.2,0.1399
12.2,0.563723017
9.8,1.640964233
8.9,1.255345745
12.7,0.652304584
8.8,2.646385311
13.1,0.047948201
8.7,0.740280458
11.2,2.228077451
14.5,1.876538713
16.4,1.501294509
12.2,0.236959035
12,1.162178506
8.8,0.879988412
11.9,1.381447798
8.5,0.703030047
12.1,1.786109492
9.9,2.807871938
13.7,1.0674847
8.4,1.946009401
9.8,3.301238544
9.8,1.234433409
8.5,2.603075746
11.9,2.45120785
9.7,2.240998902
9.1,2.582475069
10.4,2.758177038
9.9,1.305892362
9.6,2.313522047
8.6,2.826613985
14.3,0.857695413
9.5,2.447671018
11.2,3.078975985
10.5,3.216192551
11.3,0.87679806
9.7,1.351841076
11.7,0.728067034
9.3,1.453722555
8.7,3.11674371
8.8,1.910739671
9.4,3.637705204
9,0.772134967
14.2,1.270315105
11.8,3.171900848
8.8,2.924786009
13.4,3.32496269
10.1,0.833183535
9.6,1.141462259
10.8,2.847197162
12.3,1.925193109
12.9,3.397447858
8.8,1.739771339
9.7,0.901823705
12,0.279218418
8.8,1.754942168
9.9,0.211912572
12,2.135364819
9,2.283635502
9.2,2.886072093
9.7,3.640996394
9.4,0.978564743
9.8,0.997355618
10.3,0.368372995
12.6,1.898366684
8.7,2.158290496
12.3,3.518547604
11.8,1.409939917
9.1,2.32684291
13.3,3.197413095
13.6,0.942874714
8.8,2.753388119
8.4,0.391115659
11.7,2.027038607
9.1,1.182879158
8.8,2.312148579
8.7,2.624497904
13.6,0.074302093
15.8,1.092848411
14.5,0.954795514
10,1.536274142
12.3,2.786172574
8.8,2.296991961
12.7,0.973255701
11.1,2.058080306
11.9,3.062403003
9.9,0.283228224
12,2.792657377
13.6,0.186366799
9.2,2.981114047
11.7,3.165224501
15,0.06160553
8.7,2.678453853
14.7,1.853423508
8.9,0.706243504
10,2.676855614
10,3.354288931
14.9,1.550867765
11.9,0.020140836
9.4,0.320922093
9.7,1.437789612
9.3,1.0004168
8.6,0.771232194
14.9,0.473984342
8.9,3.606324561
9.9,1.71624289
11.9,2.970717002
9.2,1.25354647
9.8,1.651840001
9.1,2.33745576
9.2,3.048696487
11.7,2.545308895
10.4,2.87041715
11.6,0.283730124
12,0.739097703
9.3,1.316723461
10.2,0.009633755
9.7,2.053676861
9.5,0.183028612
10.6,3.557189286
9.5,0.885731441
9.1,3.475159649
10.5,3.154918121
9.3,3.343122764
9.7,3.396286241
9.8,3.609837421
9.3,3.026787829
11.1,2.993218087
9.3,3.340386261
9.5,0.065512531
9.2,1.134896936
9.6,1.608251838
10.7,2.639547557
11.3,3.172726331
9.1,1.770514322
10.4,0.404082344
9.5,1.016042179
10.5,2.567555044
8.9,3.169924938
9.1,0.354696974
10.2,1.161172201
10.6,2.494821341
9.5,3.270761703
11.3,2.717140739
9.3,1.951021825
10.9,0.989718512
8.9,2.343386219
9.3,3.220224246
9.3,3.525060381
11.6,2.301586639
10.4,0.10871168
10,2.085809505
10.3,3.510451638
9.4,0.467897416
10.3,2.016861355
11.6,2.142542726
9.3,3.562584547
9.3,0.002692354
9.6,3.614020803
9.6,2.668234067
9.2,0.148796606
9.6,0.17610908
9.3,1.992123937
11.6,0.264195436
9.2,1.863686818
10.8,2.206665746
10.3,3.28261918
9.1,2.887520548
9.9,0.497433089
9.2,1.329878379
10.2,0.884430309
9.3,2.291484584
9.2,2.795118522
12.3,3.378502405
9.1,0.579179331
11.6,2.540448569
9.3,3.461369288
12.5,2.802013719
10.7,1.362660693
9,2.869235803
9.4,1.730958377
12.4,0.488005792
9,0.917403618
9.3,2.659957712
9.3,2.979073881
9.3,2.857470352
9.3,2.507598895
11.6,3.222485867
9.3,3.209846672
9.4,0.289901009
9.3,1.001170239
9.2,1.353978121
9.6,2.089086049
10.2,3.125874319
9.7,2.738576111
11.1,2.35243004
10.2,0.671191082
9.6,1.694579276
9.2,1.864687732
9.4,2.658725172
9.9,3.298955816
9.3,2.713506588
11.7,2.482225646
9,3.017350034
8.8,1.972550045
8.7,2.080131408
8.7,2.72309435
9,3.068194384
12.2,0.355634436
8.6,1.468651333
11.7,2.651334931
12.3,3.131384403
12.9,2.049552341
8.6,2.203408207
8.8,2.395958323
9,3.393541671
9.1,1.720198264
12.2,1.138274427
11.6,0.168191811
8.9,0.158039108
12.6,1.756611662
11.5,0.519774445
8.6,1.123265857
9.8,3.616653525
8.7,1.349958246
10.9,3.567716548
11.3,0.73210873
12.2,3.283728741
9,2.289338128
8.7,3.401069413
12.8,2.10912288
8.9,2.941370048
8.9,2.752465399
8.8,2.908744339
11.1,3.236937489
10.2,1.560549225
11.2,0.455387471
12.4,1.917116551
9.1,0.112080877
8.7,3.593040104
12.8,1.860930747
8.7,2.377355592
8.9,3.327777322
12.8,2.808038016
8.9,2.369721453
12.6,2.611856583
10.3,1.008916144
13.6,0.294733213
9,0.854066176
10.3,1.38555083
8.9,0.471746125
13.7,0.532830927
9,1.8951708
10.9,0.486324193
13.2,0.337820727
8.7,0.979029416
11.7,3.256109417
11.4,3.523029252
9.2,2.042840016
13.5,0.034128167
8.7,0.628099576
8.8,1.250412668
9,3.282311539
10.7,2.508694101
13.2,1.956426417
12.6,0.953150385
12,2.231058096
9.2,1.639860279
8.6,1.124725087
8.6,2.155392255
11.8,2.560186936
9.1,1.687290726
9,2.768111041
9,0.993719248
13.2,0.014737615
12.9,1.7429103
11.2,1.499695811
12.3,0.845004814
11.5,0.805985224
13.3,1.986037114
9.9,2.16314853
8.8,0.185056053
9.4,3.29092924
8.9,0.36932988
12.7,1.095280672
12.8,0.756316684
8.7,2.811822572
8.6,0.697264146
11.6,0.997276955
12.3,1.723338248
8.8,2.997400311
8.8,0.99823695
11.4,0.039
8.9,0.0386
8.8,0.0896
9.1,0.0898
8.9,0.1948
13.2,0.1957
13.1,0.1425
15.3,0.049
7.4,0.1478
14.3,0.1609
7.8,0.3235
16.1,0.1354
7.3,0.0733
7.9,0.0392
15.8,0.0851
12.7,0.2083
9.7,0.6166
10.8,0.0422
9.5,0.1136
7.4,0.3366
11.8,0.0856
10.8,0.1452
11.8,0.0661
14.6,0.0524
12.7,0.1732
12.9,0.0284
10.7,0.1091
10,0.0921
7.4,0.1179
10.6,0.1473
14.3,0.2377
7.7,0.0844
13.6,0.1549
10.3,0.0471
13.9,0.0859
10.5,0.0861
11.9,0.0352
12.1,0.2493
15.4,0.345
8.4,0.2116
7.7,0.1861
13.3,0.2028
14.9,0.1883
8.3,0.4606
10.4,0.1779
14.8,0.2722
7.6,0.2889
15.8,0.3486
7.7,3.265298073
10.5,2.621165792
15.2,3.298578066
13.7,1.732389704
7.4,2.193095416
8.7,2.23306271
8.9,1.138213496
12.7,0.327271718
8.6,2.391754145
9.8,1.006721247
10.1,3.110448614
14.4,0.31810973
10,0.37459443
13.3,2.22054116
13.7,3.551985457
11.2,0.175196488
12.8,0.545688864
8.8,3.521950531
7.8,1.482009686
7.4,1.400901673
14.1,1.438578223
8.4,3.213259826
7.9,0.482729844
14.7,1.713450048
15.6,1.2467
8.4,0.8258
14.4,1.01
7.8,1.1796
15.5,0.1272
15.5,1.1022
7.8,1.0887
9.1,1.2735
15.4,0.1543
9.3,0.2978
12.7,0.7406
8.3,0.2134
14.9,0.4781
9.2,0.6414
8.1,0.3604
10.4,0.1655
16.1,0.1537
10.6,0.2014
14.8,0.2061
13.3,0.3199
9.8,0.6303
13.7,0.7653
14.2,0.1845
8.4,0.1585
7.9,0.1549
15.2,0.2276
11.1,0.5438
7.5,0.1142
14.9,0.1142
8.2,0.3116
9,0.1705
10.7,0.8939
11.1,0.1398
10.4,0.151
10.7,0.1441
11.1,0.1462
10.4,0.1476
11.1,0.1838
10.7,0.2042
10.9,0.2349
11.4,0.1845
9.9,0.1065
11.3,0.145
10.7,0.1067
11,0.097
10.4,0.1358
11.2,0.1467
10,0.1999
9.9,0.1256
11.8,0.0859
11.2,0.085
11.7,0.1761
11.6,0.1041
11.6,0.1145
11.9,0.111
12.7,0.0895
12.1,0.0933
10.6,0.0948
11.6,0.0973
11.5,0.1097
11.6,0.1512
11.7,0.129
9.9,0.1075
10.6,0.1382
10.8,0.2246
10.5,0.1694
11.4,0.255
10.8,0.8624
10.4,0.6935
12.6,0.1091
10.8,0.118
10.4,0.3004
10.8,0.0383
10.7,0.1935
10.5,0.5855
11.6,0.5929
9.8,0.5467
10.6,0.6311
11.2,2.295622537
11.2,0.672870111
12.1,0.538292981
11.2,1.269333667
10.8,3.313585752
11.6,0.451219366
10.6,0.8302562
11.5,1.092598888
11.1,1.829540367
12.1,1.772064402
10.1,2.757954119
11.4,2.608319818
11.4,0.922189581
9.8,1.111980574
10.7,1.328929911
11.9,1.335504937
11.6,1.211594414
10.8,1.823583066
11.2,0.018441554
11,3.121040421
10.5,2.029933118
11,1.55150397
11.4,3.5309129
10.7,0.201751621
11.3,0.783888771
11.2,2.683298941
11.7,3.641941038
11.1,0.392736784
11.2,0.722074119
10.5,1.368733383
10.7,1.864326085
10.6,1.377910129
12.3,2.313820093
10.6,2.83995816
10.6,3.133409371
10.3,3.219676407
12.2,2.62186651
10.8,1.137400246
12.6,1.709815517
10.9,0.676469122
11.3,2.063814089
10.3,0.205926576
11.5,0.128011742
11.4,3.515560387
11.2,0.181085214
12.5,0.1769
9.8,0.1622
11,0.0754
11.1,0.0698
10,0.0667
9.6,0.0654
10.7,0.2447
10,0.2559
9.7,0.1501
9.7,0.2173
10.7,0.0984
10.4,0.0267
10.3,0.0318
10,0.3793
10.3,0.0625
9.8,0.0722
9.7,0.0693
10.8,0.0729
9.8,0.0525
10.9,0.0616
10.3,0.1079
11.4,0.0982
10.3,0.0517
9.8,0.0485
9.9,0.0714
9.9,0.0342
10,0.1226
9.9,0.1275
9.8,0.0539
9.7,0.054
9.8,0.1182
9.9,0.1214
9.8,0.082
9.9,0.0826
10.7,0.0748
10.7,0.0845
9.9,0.0741
10.3,0.0642
9.9,0.0756
11.1,0.064
10.3,0.1126
10.3,0.1247
9.8,0.0524
9.9,0.0726
11.2,0.0985
10,0.1121
10.3,0.076
9.8,0.056
9.7,0.2321
9.7,0.1754
9.9,0.0791
9.7,0.0741
11.3,0.1829
9.9,0.1976
11.2,0.0834
10.2,0.0917
10,0.0872
10.4,0.089
10.3,0.1929
10.2,0.1678
10.4,0.1731
10,0.2071
9.7,0.1153
10.3,0.0868
10.7,0.0926
10.4,0.1301
9.9,0.0863
9.9,0.0768
10.8,0.0799
10.9,0.1603
9.8,0.1448
9.8,0.0907
10.3,0.0751
10.3,0.0831
9.8,0.0818
10.2,0.0709
9.8,0.0543
9.7,0.0724
10.3,0.0811
11.1,0.0591
10.7,0.0886
9.7,0.0695
9.9,0.0691
10.6,0.0786
9.9,0.0674
9.8,0.0683
10.1,0.0595
9.8,0.1132
10.6,0.1139
9.8,0.0594
9.9,0.0399
10.7,0.0548
9.9,0.0316
9.7,0.0849
10.2,0.0838
10,0.0378
10.1,0.0654
10.6,0.0739
10.7,0.0602
11.3,0.046
15.8,0.1592
13.2,0.1049
15.2,0.1115
13,0.0551
13.2,0.0657
15.8,0.0233
14.8,0.2086
13.9,0.2072
14.2,0.1047
15.2,0.2409
14.6,0.1356
15.3,0.234
17.3,0.2421
18,0.0303
14.7,0.0437
16.6,0.225
16.4,0.09
17.6,0.1471
17.3,0.0783
15.6,0.2576
13.2,0.1227
14.3,0.1448
14.8,0.1533
14.8,0.0838
11.4,0.0534
15.2,0.0296
15.5,0.1602
17.9,0.2029
16,0.1
14.2,0.1004
15.8,0.4744
13.1,0.1982
15.3,0.127
16.3,0.1168
12.9,0.2096
14.6,0.0967
15.7,0.6093
15.6,0.2608
11.7,0.0615
13.1,0.1015
15.2,0.0787
14.9,0.1864
15.2,0.6233
17,0.154
17.4,0.0818
16,0.119
14.7,0.1272
15.3,0.1556
16.3,0.3371
14.6,0.1717
17.7,0.1283
12.7,0.1098
13.6,0.1972
14.7,0.2714
12.4,0.3655
15.2,0.1804
16.8,0.1591
14.7,0.2783
12.9,0.3259
15.2,0.4929
13.2,0.458
15.8,0.1978
14.9,0.0978
13.1,0.1113
15.2,0.1061
16,0.0706
15.3,0.2091
17.8,0.1825
13.2,0.098
14.4,0.1341
14.8,0.2572
16.3,0.2623
16.5,0.3921
13,0.1786
13.4,0.2036
15.3,0.1581
14.7,0.1911
15.9,0.0685
15.1,0.1966
15.1,0.2216
15.5,0.3594
13.2,0.1967
15.8,0.1929
13.4,0.2058
16.9,0.1021
13.1,0.1872
17.4,0.3026
16,0.2357
12.6,0.3734
15.3,0.0929
12.1,0.0976
18.2,0.0972
15.4,0.3202
16.5,0.1782
14.7,0.0745
15.2,0.191
15,0.7106
12.3,0.1633
11.4,0.0537
10.4,0.2329
11.6,0.6393
12.1,0.2052
10.7,0.1183
10.6,0.6949
11.3,0.4066
10.3,0.1208
9.4,0.1204
15.4,0.1458
15.7,0.1537
10.7,0.4
15.3,0.2289
10.8,0.1929
9.8,0.1503
10.1,0.078
9.6,0.547
13.6,0.2961
13.9,0.4078
10.3,0.0452
11.9,0.0934
9.4,0.1884
10.8,0.0834
9.4,0.457
14.9,0.3163
13.6,0.0637
11,0.1611
11.5,0.1082
11.6,0.1584
10.7,0.1482
10.1,0.1967
10.8,0.1189
9.7,0.4381
10.2,0.6157
11.6,0.1631
10.9,0.0787
14.8,0.1152
10.7,0.0775
11.3,0.1508
9.8,0.1536
9.4,0.1926
9.7,0.2081
15.2,0.1582
14.8,0.1929
11.2,0.0801
11.7,0.2026
14.4,0.0728
9.8,0.459
11.4,0.3293
10.7,0.0739
11.9,0.1885
10,0.1152
12,0.1875
13.7,0.163
14.2,0.1902
11.9,0.1143
10.7,0.6048
11.6,1.1278
10.7,1.1399
10.7,0.2553
10.9,0.157
15.7,0.0894
11.2,0.4763
9.4,3.247788682
13.2,0.751179364
10.9,1.490922804
10.8,3.326570704
11.4,1.193994521
12.7,0.8822434
10.7,3.391469341
9.9,1.63017761
10,1.327380387
10.1,1.428910619
14,0.15215947
14.6,0.055494059
12.8,0.791614476
11.2,2.621386802
13.4,0.244527894
12.6,0.572406521
10.3,3.076018624
9.4,0.58854225
13.6,2.701277123
10.6,1.778517885
9.6,1.735800748
9.4,3.464720612
12.4,2.571899181
10.6,1.470449883
9.6,0.430322997
12.2,2.635181503
10.4,2.878695782
9.7,0.162438523
13.1,3.239696237
13.1,2.869661896
10.3,0.0597
10.8,0.1193
10.8,0.1341
10.1,0.3071
10.4,0.1113
12.1,0.9266
7.9,0.0581
8.3,0.1117
10.3,-1.2785
11,0.2807
10.2,0.2152
10.1,1.042185113
12.6,0.989661263
12.5,0.367905614
10.4,2.344896544
12.5,2.850785117
12.4,3.099436538
8.7,1.25651389
10,1.213884446
8.1,0.409290334
9.1,2.954609273
12.8,3.527027933
10.8,1.999698575
12,1.388413254
12.2,0.145594125
7.8,2.776272556
8.5,2.423048792
11.3,2.789735768
11.1,2.894424012
11,3.415132685
12.2,2.872599186
9.9,1.943798113
11.7,1.465367471
11.8,0.841806567
12.6,1.400560454
8.6,3.624795799
10.6,2.212080814
8.4,1.308829416
11,0.672536873
11.9,1.605062525
10.9,1.000521567
10.4,2.796885121
7.8,2.926646927
10.4,1.76597425
10.3,3.568767454
12.7,1.759785062
11.7,1.271280011
9.2,1.150599343
10.8,0.081592413
9.1,3.458134431
9.8,0.183217063
11.1,1.572619771
9.9,2.983077425
12.5,2.510271555
12.2,2.005717153
8.9,3.271110572
12.2,0.2349
8.2,0.199
8,0.2173
10.3,0.6552
9.6,0.0452
10.9,0.0702
7.9,0.1361
10.8,0.1203
10.8,0.1914
10.8,0.2028
9.9,0.3019
10.6,0.3089
10.6,0.0549
12.7,0.0511
10.4,0.4396
11.1,0.2058
10.8,0.1464
10.7,0.154
10.9,0.0321
10.7,0.1517
10.6,0.0917
8.4,0.1353
8.3,0.1633
10.4,0.2338
8.6,0.2479
9.8,0.2422
12.8,0.3349
12.1,0.3375
9.4,0.2995
11.9,0.2493
10.8,0.2327
10.5,0.3677
10.8,0.402
12.1,0.1077
11.9,0.2839
9.7,0.1866
12.3,0.1262
8.8,0.1191
10.7,0.0875
9.1,0.0921
8.3,0.0801
9.4,0.1322
8.4,0.0756
8.4,0.0965
10.2,0.1251
8.9,0.1326
7.6,0.1367
7.6,0.1616
8.8,0.1491
7.8,0.109
7.9,0.1284
9.9,0.1396
9,0.1462
7.2,0.1218
9.9,0.1138
8.2,0.1092
8.3,0.1677
8.1,0.187
7.3,0.1493
8.1,0.112
8.5,0.1517
7.4,0.1577
8.1,0.2629
7.5,0.1833
8.6,0.258
9.6,0.1912
8.4,0.1407
9.8,0.0795
8.6,0.1072
7.8,0.0509
8.7,0.1273
7.6,0.1234
7.8,0.1132
10,0.1344
9.8,0.134
9.2,0.0713
9.3,0.0834
7.2,0.0698
8.2,0.0741
9.5,0.1362
8.7,0.1073
8.1,0.0764
7.9,0.0727
10.2,0.1515
7.6,0.0577
7.4,0.0492
8.6,0.101
7.2,0.1225
7.6,0.1397
9.7,0.1918
8.3,0.0954
7.3,0.1157
7.6,-0.0134
7.9,0.1141
7.8,0.1533
10.2,0.1843
9.4,0.157
7.5,0.1787
8.4,0.2083
7.7,0.1973
7.8,0.2577
9.8,0.2152
10.1,0.3064
7.7,0.3618
9.8,0.2499
8.1,0.3451
8.6,0.4285
7.4,0.0943
10.1,0.1302
9.8,0.2555
8.8,0.142
8.8,0.1492
9.9,0.0981
7.8,0.1103
7.6,0.163
7.9,0.1093
7.7,0.0888
9.8,0.1011
7.2,0.1578
10.3,0.1119
9.4,0.1096
7.7,0.0869
7.8,0.116
9.2,0.101
9.4,0.173
7.2,0.2369
7.4,0.271
7.6,0.2574
7.8,0.1758
9.8,0.1024
10.2,0.1364
9.8,0.14
7.7,0.1009
9.3,0.1641
8.4,0.0703
7.6,0.0691
7.9,0.0821
8.9,0.0865
9.9,0.1224
12.7,0.1634
9.7,0.3468
9.3,0.0991
12.6,0.109
8.7,2.982790075
