air_temp,aerosols,Land_Type
21.9,1.566773576,Unknown
20.3,2.461777895,Unknown
22.9,0.140516827,Unknown
21.7,0.323148589,Unknown
20.9,2.339333148,Unknown
22.6,2.573122857,Unknown
23.6,3.369360869,Urban Air Quality Monitoring Network
23.4,0.147337717,Unknown
21.4,0.82737755,Unknown
20.3,3.164612749,Urban Air Quality Monitoring Network
26.6,2.57648791,Unknown
23.4,2.824264943,Unknown
21.1,2.940044251,Unknown
24.3,3.191441748,Urban Air Quality Monitoring Network
21.1,2.065469333,Unknown
21.4,2.79604057,Unknown
21.7,2.203138954,Unknown
20.3,2.732116194,Unknown
22.6,1.542371917,Unknown
21.9,0.370197202,Unknown
25.7,0.28530864,Heat-Adapted Coastal Ecosystems
20.6,3.110439215,Urban Air Quality Monitoring Network
21.9,0.678038474,Unknown
23.6,2.755385858,Unknown
22.2,2.815647431,Unknown
23.9,2.199180962,Unknown
21.2,2.787478247,Unknown
21.6,0.081418415,Unknown
23.4,1.442813072,Unknown
21.9,1.263179012,Unknown
21.8,2.39352535,Unknown
21.6,0.944390836,Unknown
23.8,2.297673833,Unknown
24.1,3.505864919,Urban Air Quality Monitoring Network
20.3,1.319311491,Unknown
23.9,3.435449811,Urban Air Quality Monitoring Network
23.8,0.788035083,Unknown
21.7,0.032127929,Unknown
23.7,2.64570838,Unknown
21.8,2.842748882,Unknown
22.7,1.236800289,Unknown
20.2,1.941302046,Unknown
22.7,1.662273525,Unknown
23.3,2.901024615,Unknown
22.0,1.530358738,Unknown
21.6,1.656551371,Unknown
22.4,0.867008243,Unknown
26.2,0.721922969,Heat-Adapted Coastal Ecosystems
20.4,0.144367077,Unknown
25.0,1.652636324,Heat-Adapted Coastal Ecosystems
21.5,0.091977267,Unknown
23.8,2.247751723,Unknown
22.8,2.537955552,Unknown
20.5,1.649337262,Unknown
21.5,0.249461308,Unknown
20.3,2.432369039,Unknown
23.3,2.655155775,Unknown
22.3,2.360068789,Unknown
20.2,3.110371048,Urban Air Quality Monitoring Network
23.9,3.235465579,Urban Air Quality Monitoring Network
22.2,1.258430064,Unknown
21.8,1.570412148,Unknown
22.1,0.814108193,Unknown
21.6,0.964930376,Unknown
24.7,2.442399745,Unknown
23.4,0.938611539,Unknown
27.6,0.994992757,Heat-Adapted Coastal Ecosystems
27.1,1.567594042,Heat-Adapted Coastal Ecosystems
24.2,1.130020396,Unknown
24.9,2.423964259,Unknown
22.3,3.541487756,Urban Air Quality Monitoring Network
23.6,0.156783495,Unknown
23.5,0.71800105,Unknown
23.3,1.341220076,Unknown
23.8,1.81243216,Unknown
27.9,3.448997078,Urban Air Quality Monitoring Network
27.8,0.428120663,Heat-Adapted Coastal Ecosystems
26.5,2.018692054,Unknown
22.0,2.30305046,Unknown
23.4,0.955513398,Unknown
28.4,1.20467164,Heat-Adapted Coastal Ecosystems
22.7,0.504017281,Unknown
23.0,2.329206637,Unknown
28.3,0.701542607,Heat-Adapted Coastal Ecosystems
28.7,2.634066028,Unknown
24.0,1.60378826,Unknown
25.7,2.777355706,Unknown
21.9,0.802126384,Unknown
23.3,1.056611955,Unknown
24.3,0.219296802,Unknown
21.9,0.181812421,Unknown
23.2,0.472376173,Unknown
27.6,1.803565167,Heat-Adapted Coastal Ecosystems
23.1,1.770593324,Unknown
21.7,0.52397359,Unknown
28.7,1.071044161,Heat-Adapted Coastal Ecosystems
23.2,0.930492357,Unknown
24.6,2.73662964,Unknown
21.9,2.349259592,Unknown
24.4,1.334598486,Unknown
27.6,2.358416427,Unknown
28.7,0.165106846,Heat-Adapted Coastal Ecosystems
23.2,3.208052792,Urban Air Quality Monitoring Network
23.1,2.680394189,Unknown
24.2,0.911763334,Unknown
24.1,3.022349489,Urban Air Quality Monitoring Network
26.5,2.78463421,Unknown
23.2,0.288290009,Unknown
28.8,3.382616989,Urban Air Quality Monitoring Network
23.4,2.660393376,Unknown
27.3,3.078829659,Urban Air Quality Monitoring Network
23.7,1.988840191,Unknown
22.1,0.68380755,Unknown
27.0,0.381399168,Heat-Adapted Coastal Ecosystems
23.4,3.632056373,Urban Air Quality Monitoring Network
28.4,0.817684865,Heat-Adapted Coastal Ecosystems
23.6,0.883413497,Unknown
22.1,1.957456402,Unknown
28.7,1.216901624,Heat-Adapted Coastal Ecosystems
21.7,2.604815568,Unknown
22.5,2.004741173,Unknown
25.1,0.009198509,Heat-Adapted Coastal Ecosystems
21.9,1.890400151,Unknown
25.4,1.857035153,Heat-Adapted Coastal Ecosystems
24.9,3.295440607,Urban Air Quality Monitoring Network
23.3,2.886722061,Unknown
21.8,0.262749372,Unknown
23.8,0.284065543,Unknown
28.2,0.765596298,Heat-Adapted Coastal Ecosystems
21.8,0.064745005,Unknown
26.8,3.061930896,Urban Air Quality Monitoring Network
21.9,1.457711504,Unknown
25.4,0.011193164,Heat-Adapted Coastal Ecosystems
26.6,1.170575664,Heat-Adapted Coastal Ecosystems
23.3,0.396643895,Unknown
25.5,2.289285453,Unknown
28.0,0.58138093,Heat-Adapted Coastal Ecosystems
21.4,1.297220651,Unknown
25.0,2.252750149,Unknown
23.7,3.544053099,Urban Air Quality Monitoring Network
22.9,3.007474754,Urban Air Quality Monitoring Network
28.0,1.958392253,Heat-Adapted Coastal Ecosystems
21.6,0.18065002,Unknown
23.9,2.495588698,Unknown
23.3,2.013982508,Unknown
25.2,2.670368279,Unknown
24.6,0.274711257,Unknown
25.9,0.712296783,Heat-Adapted Coastal Ecosystems
23.3,3.599506704,Urban Air Quality Monitoring Network
22.0,2.22981193,Unknown
21.4,2.428326786,Unknown
27.9,2.872096024,Unknown
28.1,0.433154634,Heat-Adapted Coastal Ecosystems
22.2,1.0611674,Unknown
23.4,2.93591928,Unknown
21.4,1.457956981,Unknown
22.8,0.753166861,Unknown
24.3,1.382734497,Unknown
22.4,2.741133263,Unknown
22.0,0.646472946,Unknown
24.8,2.103221268,Unknown
23.8,2.392574889,Unknown
26.8,1.81798557,Heat-Adapted Coastal Ecosystems
23.6,2.152968271,Unknown
22.9,3.147323891,Urban Air Quality Monitoring Network
27.8,0.837896384,Heat-Adapted Coastal Ecosystems
21.6,0.742445057,Unknown
28.3,2.321207873,Unknown
22.6,3.299911402,Urban Air Quality Monitoring Network
22.6,2.765953653,Unknown
24.5,1.255434867,Unknown
24.3,1.775223184,Unknown
21.9,3.183840808,Urban Air Quality Monitoring Network
26.6,2.318818652,Unknown
26.7,3.120777741,Urban Air Quality Monitoring Network
27.1,0.800141978,Heat-Adapted Coastal Ecosystems
21.9,0.598721903,Unknown
21.8,1.269080355,Unknown
21.7,1.726786865,Unknown
27.6,1.111089167,Heat-Adapted Coastal Ecosystems
25.4,2.531813076,Unknown
23.8,1.547966464,Unknown
28.2,2.583851499,Unknown
23.4,0.953755456,Unknown
28.3,2.320926235,Unknown
26.9,3.378811336,Urban Air Quality Monitoring Network
28.2,3.551110798,Urban Air Quality Monitoring Network
21.7,1.704895605,Unknown
24.1,1.660997487,Unknown
21.8,0.687745562,Unknown
23.3,0.509293192,Unknown
26.2,2.340382481,Unknown
27.7,1.313195181,Heat-Adapted Coastal Ecosystems
22.7,1.77482212,Unknown
26.1,2.067790753,Unknown
21.7,3.065717315,Urban Air Quality Monitoring Network
26.7,3.244301938,Urban Air Quality Monitoring Network
22.2,0.267843615,Unknown
23.8,1.932854594,Unknown
27.5,1.341905405,Heat-Adapted Coastal Ecosystems
22.9,0.130146099,Unknown
24.1,3.147434952,Urban Air Quality Monitoring Network
25.8,2.265517335,Unknown
28.3,0.784814073,Heat-Adapted Coastal Ecosystems
22.1,1.030054973,Unknown
21.7,3.613156414,Urban Air Quality Monitoring Network
27.9,0.71815338,Heat-Adapted Coastal Ecosystems
21.6,0.866542672,Unknown
22.6,3.572225689,Urban Air Quality Monitoring Network
27.7,2.39132088,Unknown
27.9,1.941352832,Heat-Adapted Coastal Ecosystems
24.9,3.574408358,Urban Air Quality Monitoring Network
27.9,2.48308642,Unknown
23.7,3.637438775,Urban Air Quality Monitoring Network
21.6,2.4519578,Unknown
27.9,0.049770158,Heat-Adapted Coastal Ecosystems
21.9,3.099224437,Urban Air Quality Monitoring Network
26.5,0.478087837,Heat-Adapted Coastal Ecosystems
28.3,1.301618084,Heat-Adapted Coastal Ecosystems
23.3,0.968080714,Unknown
27.5,0.177701347,Heat-Adapted Coastal Ecosystems
23.4,0.040531028,Unknown
22.5,2.402036122,Unknown
25.0,0.652982389,Heat-Adapted Coastal Ecosystems
23.1,1.299018187,Unknown
22.4,0.110407717,Unknown
25.1,1.292838831,Heat-Adapted Coastal Ecosystems
23.4,0.152339878,Unknown
27.8,2.314529598,Unknown
23.5,3.341927586,Urban Air Quality Monitoring Network
23.2,1.859805744,Unknown
23.0,2.337488773,Unknown
27.0,3.557504246,Urban Air Quality Monitoring Network
23.3,0.534390895,Unknown
27.3,1.834180516,Heat-Adapted Coastal Ecosystems
22.4,0.948456512,Unknown
27.2,0.005893481,Heat-Adapted Coastal Ecosystems
27.7,1.920317468,Heat-Adapted Coastal Ecosystems
21.6,2.883545595,Unknown
22.3,0.165157248,Unknown
21.8,1.086371147,Unknown
22.2,1.447789263,Unknown
22.3,0.903480408,Unknown
21.6,1.122116324,Unknown
21.6,3.590837332,Urban Air Quality Monitoring Network
28.1,2.851328872,Unknown
23.6,3.289053525,Urban Air Quality Monitoring Network
21.9,1.871687389,Unknown
23.8,0.164555392,Unknown
24.0,0.593101375,Unknown
26.4,1.733733103,Heat-Adapted Coastal Ecosystems
21.6,1.7744433,Unknown
28.6,2.124234196,Unknown
26.2,0.323890916,Heat-Adapted Coastal Ecosystems
20.7,3.399918737,Urban Air Quality Monitoring Network
29.6,1.561529403,Heat-Adapted Coastal Ecosystems
27.4,2.806654317,Unknown
21.4,2.351486202,Unknown
20.7,0.597665797,Unknown
28.9,3.007497146,Urban Air Quality Monitoring Network
23.2,2.215969069,Unknown
20.6,0.192940808,Unknown
21.8,2.248859835,Unknown
29.4,0.701841868,Heat-Adapted Coastal Ecosystems
26.4,1.705881639,Heat-Adapted Coastal Ecosystems
21.6,2.27331313,Unknown
27.2,0.190919292,Heat-Adapted Coastal Ecosystems
24.9,1.743809266,Unknown
22.3,3.22295506,Urban Air Quality Monitoring Network
25.2,2.57232029,Unknown
25.9,2.440441311,Unknown
24.5,1.689970677,Unknown
26.7,3.262506163,Urban Air Quality Monitoring Network
22.3,2.704910456,Unknown
25.3,2.638170364,Unknown
20.9,2.144644514,Unknown
27.7,1.920225953,Heat-Adapted Coastal Ecosystems
22.1,2.32723998,Unknown
27.7,3.51261913,Urban Air Quality Monitoring Network
20.7,1.991672587,Unknown
23.7,0.474452966,Unknown
22.9,0.730418457,Unknown
26.4,1.160215518,Heat-Adapted Coastal Ecosystems
21.8,3.324313792,Urban Air Quality Monitoring Network
25.8,2.577551326,Unknown
27.9,1.977926711,Heat-Adapted Coastal Ecosystems
23.0,2.86090385,Unknown
22.4,2.104065058,Unknown
23.3,1.475639754,Unknown
25.6,3.300551241,Urban Air Quality Monitoring Network
23.7,3.307750391,Urban Air Quality Monitoring Network
27.8,1.375466538,Heat-Adapted Coastal Ecosystems
23.6,1.493406854,Unknown
24.4,0.691202032,Unknown
27.6,3.569171873,Urban Air Quality Monitoring Network
21.3,1.310138352,Unknown
20.8,1.876640379,Unknown
25.4,2.730842235,Unknown
22.4,1.71161819,Unknown
21.5,1.749477138,Unknown
21.6,3.206645646,Urban Air Quality Monitoring Network
28.5,1.034254672,Heat-Adapted Coastal Ecosystems
28.1,1.763886149,Heat-Adapted Coastal Ecosystems
25.9,1.44289921,Heat-Adapted Coastal Ecosystems
26.3,1.076306665,Heat-Adapted Coastal Ecosystems
29.2,1.779793239,Heat-Adapted Coastal Ecosystems
25.2,2.229498018,Unknown
22.7,3.109388223,Urban Air Quality Monitoring Network
27.8,0.771011142,Heat-Adapted Coastal Ecosystems
23.9,3.243231614,Urban Air Quality Monitoring Network
24.7,3.146940023,Urban Air Quality Monitoring Network
22.5,3.462467398,Urban Air Quality Monitoring Network
25.3,2.888228608,Unknown
24.1,0.189108938,Unknown
24.4,0.337930762,Unknown
23.1,2.300087403,Unknown
23.3,2.364382624,Unknown
26.3,0.855071764,Heat-Adapted Coastal Ecosystems
25.4,0.474713075,Heat-Adapted Coastal Ecosystems
23.6,3.297587855,Urban Air Quality Monitoring Network
25.3,0.99771466,Heat-Adapted Coastal Ecosystems
22.8,3.011529105,Urban Air Quality Monitoring Network
29.6,1.813088935,Heat-Adapted Coastal Ecosystems
22.7,0.050888599,Unknown
23.4,1.410251943,Unknown
21.1,1.951412,Unknown
28.9,1.078057767,Heat-Adapted Coastal Ecosystems
26.3,1.058816081,Heat-Adapted Coastal Ecosystems
20.8,2.306624854,Unknown
25.0,1.629439488,Heat-Adapted Coastal Ecosystems
26.9,2.664397961,Unknown
24.7,1.76842886,Unknown
27.4,2.000753974,Unknown
27.3,2.874050543,Unknown
25.1,1.394585235,Heat-Adapted Coastal Ecosystems
25.3,1.977895706,Heat-Adapted Coastal Ecosystems
21.1,3.587492504,Urban Air Quality Monitoring Network
22.5,3.107832905,Urban Air Quality Monitoring Network
28.9,0.725082197,Heat-Adapted Coastal Ecosystems
25.2,3.067606528,Urban Air Quality Monitoring Network
24.3,0.270578478,Unknown
22.6,0.708006092,Unknown
21.2,2.458534497,Unknown
25.2,1.173574773,Heat-Adapted Coastal Ecosystems
23.9,3.379042624,Urban Air Quality Monitoring Network
23.9,1.457744171,Unknown
24.8,2.694355343,Unknown
20.9,0.941405199,Unknown
21.3,0.047945734,Unknown
24.6,1.555745846,Unknown
26.5,1.355898817,Heat-Adapted Coastal Ecosystems
22.8,1.61839855,Unknown
21.7,2.133581365,Unknown
26.8,2.397225789,Unknown
19.8,0.247943218,Unknown
27.6,1.406318375,Heat-Adapted Coastal Ecosystems
21.5,1.632369399,Unknown
25.1,3.130835405,Urban Air Quality Monitoring Network
19.9,0.716981418,Unknown
20.8,2.500129842,Unknown
20.2,0.097659068,Unknown
27.2,2.588231018,Unknown
27.9,1.443469465,Heat-Adapted Coastal Ecosystems
26.3,3.068483004,Urban Air Quality Monitoring Network
23.2,0.260831766,Unknown
19.6,1.179697905,Wetland Carbon Sink Restoration
22.9,2.288972468,Unknown
27.2,2.314781987,Unknown
27.6,0.773897165,Heat-Adapted Coastal Ecosystems
19.4,0.450851039,Unknown
20.9,0.822400146,Unknown
26.5,0.357263796,Heat-Adapted Coastal Ecosystems
20.9,0.544415337,Unknown
27.8,2.144635116,Unknown
22.2,3.400106992,Urban Air Quality Monitoring Network
27.2,0.345088612,Heat-Adapted Coastal Ecosystems
25.4,3.066558851,Urban Air Quality Monitoring Network
22.3,1.692696253,Unknown
27.1,3.574696421,Urban Air Quality Monitoring Network
22.6,3.30097312,Urban Air Quality Monitoring Network
27.3,0.554721583,Heat-Adapted Coastal Ecosystems
23.5,2.583827495,Unknown
26.2,3.61138945,Urban Air Quality Monitoring Network
22.8,3.404331999,Urban Air Quality Monitoring Network
20.3,1.675067434,Unknown
25.2,1.766774169,Heat-Adapted Coastal Ecosystems
26.9,0.432476621,Heat-Adapted Coastal Ecosystems
25.9,1.32243656,Heat-Adapted Coastal Ecosystems
20.6,3.453991211,Urban Air Quality Monitoring Network
23.3,0.788933447,Unknown
27.1,2.40643946,Unknown
22.9,2.608588787,Unknown
19.6,2.76613797,Wetland Carbon Sink Restoration
20.7,2.97421524,Unknown
26.6,0.702760401,Heat-Adapted Coastal Ecosystems
27.9,1.247733263,Heat-Adapted Coastal Ecosystems
22.8,1.21749605,Unknown
22.2,2.157019166,Unknown
20.4,2.25824482,Unknown
23.4,2.481482656,Unknown
19.5,1.047672927,Wetland Carbon Sink Restoration
20.8,2.047591926,Unknown
26.8,3.568461421,Urban Air Quality Monitoring Network
20.8,0.078520755,Unknown
27.7,3.622267906,Urban Air Quality Monitoring Network
22.2,0.520554739,Unknown
19.4,2.896823684,Wetland Carbon Sink Restoration
26.7,0.963788365,Heat-Adapted Coastal Ecosystems
21.8,1.181197947,Unknown
24.9,2.927076987,Unknown
27.7,0.728820709,Heat-Adapted Coastal Ecosystems
19.5,0.08492196,Unknown
24.0,1.129786556,Unknown
23.1,3.335849806,Urban Air Quality Monitoring Network
27.3,2.031666213,Unknown
22.7,3.631618871,Urban Air Quality Monitoring Network
21.5,3.450771305,Urban Air Quality Monitoring Network
26.7,2.69135999,Unknown
22.4,1.053327408,Unknown
21.9,3.366534445,Urban Air Quality Monitoring Network
26.3,2.576119529,Unknown
22.9,1.954696392,Unknown
19.8,0.537079594,Unknown
26.4,2.432267915,Unknown
21.2,3.179578472,Urban Air Quality Monitoring Network
20.1,2.754402132,Unknown
22.9,2.307781938,Unknown
25.8,2.218329061,Unknown
22.2,2.24317367,Unknown
20.6,0.96784832,Unknown
22.2,1.258628438,Unknown
21.0,0.708599505,Unknown
27.4,0.022376719,Heat-Adapted Coastal Ecosystems
22.2,3.304869664,Urban Air Quality Monitoring Network
20.2,1.757620407,Unknown
20.1,3.08652675,Urban Air Quality Monitoring Network
21.0,1.356150851,Unknown
26.8,0.008890964,Heat-Adapted Coastal Ecosystems
21.3,0.627128227,Unknown
23.7,2.858169799,Unknown
27.6,1.093375101,Heat-Adapted Coastal Ecosystems
19.7,0.775117487,Unknown
26.9,3.48899155,Urban Air Quality Monitoring Network
22.6,1.993660349,Unknown
21.9,3.570546517,Urban Air Quality Monitoring Network
23.7,3.372036819,Urban Air Quality Monitoring Network
23.9,0.503856292,Unknown
24.5,2.653280187,Unknown
18.9,0.117707365,Unknown
28.9,1.29716011,Heat-Adapted Coastal Ecosystems
18.3,0.96662118,Unknown
27.5,3.453630627,Urban Air Quality Monitoring Network
19.6,2.176934532,Wetland Carbon Sink Restoration
27.6,0.053229845,Heat-Adapted Coastal Ecosystems
17.7,3.356408974,Unknown
19.1,2.973958732,Wetland Carbon Sink Restoration
29.2,0.405571188,Heat-Adapted Coastal Ecosystems
20.8,1.065445692,Unknown
20.3,2.02609531,Unknown
25.3,2.482143439,Unknown
19.3,1.661121958,Wetland Carbon Sink Restoration
27.4,0.228202318,Heat-Adapted Coastal Ecosystems
28.3,1.784322707,Heat-Adapted Coastal Ecosystems
26.8,2.688506891,Unknown
27.7,3.5245309,Urban Air Quality Monitoring Network
17.7,0.477259339,Unknown
19.2,1.064206745,Wetland Carbon Sink Restoration
26.9,1.849107274,Heat-Adapted Coastal Ecosystems
27.7,2.331475394,Unknown
18.0,1.378079612,Wetland Carbon Sink Restoration
22.9,0.334253829,Unknown
27.2,2.226349638,Unknown
29.1,0.281227206,Heat-Adapted Coastal Ecosystems
21.9,0.051670949,Unknown
22.7,3.233275295,Urban Air Quality Monitoring Network
19.4,0.324125523,Unknown
27.6,3.026566615,Urban Air Quality Monitoring Network
24.1,2.273898699,Unknown
21.4,2.124771016,Unknown
18.4,0.562430609,Unknown
28.8,3.288861813,Urban Air Quality Monitoring Network
21.9,0.286335053,Unknown
17.8,1.844801172,Wetland Carbon Sink Restoration
20.2,2.115024135,Unknown
29.1,2.117348777,Unknown
18.1,0.489522026,Unknown
18.7,2.653549545,Wetland Carbon Sink Restoration
23.8,2.755324087,Unknown
28.2,1.734472126,Heat-Adapted Coastal Ecosystems
28.3,1.045667604,Heat-Adapted Coastal Ecosystems
28.9,3.357407628,Urban Air Quality Monitoring Network
28.4,3.072163304,Urban Air Quality Monitoring Network
20.1,0.58920818,Unknown
23.7,0.983437763,Unknown
21.7,0.013134791,Unknown
23.6,0.739164663,Unknown
27.8,2.968070262,Unknown
22.2,1.614200104,Unknown
28.6,0.026709329,Heat-Adapted Coastal Ecosystems
20.6,0.678182637,Unknown
19.1,2.866079364,Wetland Carbon Sink Restoration
25.5,0.33168344,Heat-Adapted Coastal Ecosystems
17.8,1.969734144,Wetland Carbon Sink Restoration
27.2,1.338245962,Heat-Adapted Coastal Ecosystems
23.2,1.449472875,Unknown
22.4,0.760091772,Unknown
26.7,0.761742117,Heat-Adapted Coastal Ecosystems
27.3,0.716842495,Heat-Adapted Coastal Ecosystems
27.1,3.546247186,Urban Air Quality Monitoring Network
25.6,2.95603838,Unknown
21.7,3.328496042,Urban Air Quality Monitoring Network
26.6,3.204577699,Urban Air Quality Monitoring Network
22.9,2.422097368,Unknown
22.2,0.510584886,Unknown
21.1,1.386098707,Unknown
25.0,1.334913491,Heat-Adapted Coastal Ecosystems
17.8,0.633336095,Unknown
24.5,1.732782106,Unknown
28.7,1.969136327,Heat-Adapted Coastal Ecosystems
21.6,3.200919781,Urban Air Quality Monitoring Network
29.4,1.646478327,Heat-Adapted Coastal Ecosystems
28.9,1.576805607,Heat-Adapted Coastal Ecosystems
23.2,3.085248172,Urban Air Quality Monitoring Network
22.6,3.315818514,Urban Air Quality Monitoring Network
27.4,0.745079614,Heat-Adapted Coastal Ecosystems
27.8,2.210335878,Unknown
19.9,2.831914203,Wetland Carbon Sink Restoration
24.2,1.85157663,Unknown
26.4,0.930563917,Heat-Adapted Coastal Ecosystems
24.7,1.925458838,Unknown
25.3,3.526522739,Urban Air Quality Monitoring Network
27.8,1.481840993,Heat-Adapted Coastal Ecosystems
18.7,2.339261076,Wetland Carbon Sink Restoration
29.3,0.068509587,Heat-Adapted Coastal Ecosystems
19.7,2.850119422,Wetland Carbon Sink Restoration
20.4,0.988517657,Unknown
17.9,0.752072472,Unknown
29.3,2.252941562,Unknown
22.4,3.654133231,Urban Air Quality Monitoring Network
26.3,0.822610737,Heat-Adapted Coastal Ecosystems
27.4,1.304657222,Heat-Adapted Coastal Ecosystems
23.4,2.720102082,Unknown
23.6,2.562400334,Unknown
25.3,0.201894427,Heat-Adapted Coastal Ecosystems
28.3,0.357784312,Heat-Adapted Coastal Ecosystems
23.5,1.976415286,Unknown
23.0,2.073148305,Unknown
23.4,1.476636016,Unknown
30.2,1.199505674,Heat-Adapted Coastal Ecosystems
23.6,3.561785703,Urban Air Quality Monitoring Network
29.2,0.575161914,Heat-Adapted Coastal Ecosystems
30.1,1.920144274,Heat-Adapted Coastal Ecosystems
23.3,0.84956854,Unknown
29.8,1.322355414,Heat-Adapted Coastal Ecosystems
29.8,3.352580289,Urban Air Quality Monitoring Network
25.7,3.632254338,Urban Air Quality Monitoring Network
23.6,3.522242472,Urban Air Quality Monitoring Network
23.6,2.811846752,Unknown
23.5,1.503409569,Unknown
22.2,1.28844011,Unknown
27.6,1.239372222,Heat-Adapted Coastal Ecosystems
21.7,2.994725392,Unknown
23.1,1.124380671,Unknown
23.4,2.622792946,Unknown
29.9,2.123953835,Unknown
30.2,2.784045486,Unknown
26.0,1.192151411,Heat-Adapted Coastal Ecosystems
29.2,2.333260499,Unknown
23.2,1.296646944,Unknown
26.4,1.06030058,Heat-Adapted Coastal Ecosystems
27.2,1.38279151,Heat-Adapted Coastal Ecosystems
27.1,2.365072653,Unknown
29.2,2.891421713,Unknown
23.2,1.107543269,Unknown
23.4,0.823492764,Unknown
21.9,1.801610715,Unknown
27.7,1.977289682,Heat-Adapted Coastal Ecosystems
23.5,3.553651789,Urban Air Quality Monitoring Network
25.7,1.98045026,Heat-Adapted Coastal Ecosystems
29.7,0.058027304,Heat-Adapted Coastal Ecosystems
27.5,2.236176207,Unknown
24.1,1.263131228,Unknown
26.8,2.970630802,Unknown
30.3,3.543192257,Green Agriculture Initiatives
23.3,3.170123952,Urban Air Quality Monitoring Network
21.8,2.845751786,Unknown
23.3,1.327398147,Unknown
21.7,2.484052401,Unknown
29.9,0.905563781,Heat-Adapted Coastal Ecosystems
23.4,0.420740964,Unknown
23.6,3.44054463,Urban Air Quality Monitoring Network
21.8,2.704158375,Unknown
28.7,2.532268117,Unknown
29.3,1.609458155,Heat-Adapted Coastal Ecosystems
29.7,2.517700575,Unknown
23.6,1.676406951,Unknown
28.2,2.238666357,Unknown
24.6,1.148070828,Unknown
25.1,0.156765959,Heat-Adapted Coastal Ecosystems
21.8,3.471994075,Urban Air Quality Monitoring Network
25.5,0.900726436,Heat-Adapted Coastal Ecosystems
24.4,2.437613819,Unknown
28.8,1.486372115,Heat-Adapted Coastal Ecosystems
23.6,2.624593001,Unknown
24.1,1.286555529,Unknown
21.8,3.077959833,Urban Air Quality Monitoring Network
23.5,1.021852201,Unknown
24.7,2.079161389,Unknown
27.2,1.057884534,Heat-Adapted Coastal Ecosystems
23.2,0.506157329,Unknown
23.4,0.441973572,Unknown
26.1,2.439884305,Unknown
23.9,2.477886747,Unknown
26.7,2.968405271,Unknown
29.1,0.532780055,Heat-Adapted Coastal Ecosystems
22.7,1.197357265,Unknown
24.2,3.384498171,Urban Air Quality Monitoring Network
29.8,1.915423303,Heat-Adapted Coastal Ecosystems
23.6,2.425528306,Unknown
23.6,1.600122454,Unknown
22.5,0.300239024,Unknown
30.5,3.059899471,Green Agriculture Initiatives
25.9,0.021955318,Heat-Adapted Coastal Ecosystems
23.0,1.975947513,Unknown
23.5,3.445465453,Urban Air Quality Monitoring Network
23.6,1.137625082,Unknown
30.2,2.450699847,Unknown
29.6,0.859117433,Heat-Adapted Coastal Ecosystems
23.4,2.335285336,Unknown
22.2,0.937205782,Unknown
23.4,2.201546616,Unknown
25.3,2.717436893,Unknown
22.7,2.511617393,Unknown
24.8,1.894184604,Unknown
30.1,0.905405571,Heat-Adapted Coastal Ecosystems
29.3,0.219651555,Heat-Adapted Coastal Ecosystems
21.9,2.622324681,Unknown
27.8,0.447638209,Heat-Adapted Coastal Ecosystems
24.9,1.214639095,Unknown
28.2,1.976785947,Heat-Adapted Coastal Ecosystems
24.4,1.914093326,Unknown
23.3,0.24003764,Unknown
22.6,0.201267981,Unknown
24.9,0.232421977,Unknown
29.6,0.702051656,Heat-Adapted Coastal Ecosystems
25.9,2.122391269,Unknown
23.3,0.265367457,Unknown
20.4,1.687152698,Unknown
22.2,1.19726026,Unknown
28.8,0.067331512,Heat-Adapted Coastal Ecosystems
20.7,0.206158306,Unknown
27.0,3.216366096,Urban Air Quality Monitoring Network
28.5,3.571064704,Urban Air Quality Monitoring Network
29.4,0.47402238,Heat-Adapted Coastal Ecosystems
29.1,3.54974239,Urban Air Quality Monitoring Network
