air_temp,humidity,Land_Type
25.3,46.0,Urban Cool Roofs
20.3,55.0,unknown
17.8,49.0,unknown
17.5,45.0,unknown
20.9,48.0,Mediterranean Drought Management
18.7,49.0,unknown
19.1,62.0,Sub-Arctic Summer Heat Management
18.7,62.0,Sub-Arctic Summer Heat Management
17.6,46.0,unknown
18.2,45.0,unknown
18.0,47.0,unknown
19.2,37.0,unknown
24.2,48.0,Mediterranean Drought Management
21.1,45.0,Mediterranean Drought Management
19.0,39.0,unknown
16.9,50.0,Sub-Arctic Summer Heat Management
15.8,49.0,unknown
17.6,49.0,unknown
19.5,40.0,unknown
16.9,52.0,Sub-Arctic Summer Heat Management
24.8,47.0,Mediterranean Drought Management
19.8,58.0,Sub-Arctic Summer Heat Management
18.2,38.0,unknown
17.4,50.0,Sub-Arctic Summer Heat Management
18.3,46.0,unknown
15.7,49.0,unknown
18.8,45.0,unknown
24.1,47.0,Mediterranean Drought Management
21.7,50.0,Mediterranean Drought Management
24.4,48.0,Mediterranean Drought Management
18.5,38.0,unknown
18.9,59.0,Sub-Arctic Summer Heat Management
17.8,38.0,unknown
21.1,52.0,unknown
16.9,50.0,Sub-Arctic Summer Heat Management
13.1,69.0,Sub-Arctic Summer Heat Management
17.7,64.0,Sub-Arctic Summer Heat Management
11.7,79.0,Temperate Wetland Restoration
12.1,75.0,Temperate Wetland Restoration
18.1,55.0,Sub-Arctic Summer Heat Management
13.0,69.0,Sub-Arctic Summer Heat Management
17.3,62.0,Sub-Arctic Summer Heat Management
15.1,47.0,unknown
12.6,72.0,Temperate Wetland Restoration
18.3,62.0,Sub-Arctic Summer Heat Management
18.1,54.0,Sub-Arctic Summer Heat Management
17.7,67.0,Sub-Arctic Summer Heat Management
15.0,50.0,Sub-Arctic Summer Heat Management
19.5,55.0,Sub-Arctic Summer Heat Management
12.9,69.0,Sub-Arctic Summer Heat Management
17.6,59.0,Sub-Arctic Summer Heat Management
13.4,67.0,Sub-Arctic Summer Heat Management
13.7,61.0,Sub-Arctic Summer Heat Management
15.7,61.0,Sub-Arctic Summer Heat Management
14.6,52.0,Sub-Arctic Summer Heat Management
18.3,60.0,Sub-Arctic Summer Heat Management
14.1,53.0,Sub-Arctic Summer Heat Management
13.2,69.0,Sub-Arctic Summer Heat Management
14.4,51.0,Sub-Arctic Summer Heat Management
13.5,64.0,Sub-Arctic Summer Heat Management
16.1,60.0,Sub-Arctic Summer Heat Management
14.5,64.0,Sub-Arctic Summer Heat Management
18.1,65.0,Sub-Arctic Summer Heat Management
13.3,67.0,Sub-Arctic Summer Heat Management
13.1,69.0,Sub-Arctic Summer Heat Management
17.9,58.0,Sub-Arctic Summer Heat Management
14.2,66.0,Sub-Arctic Summer Heat Management
18.1,62.0,Sub-Arctic Summer Heat Management
15.4,49.0,unknown
11.9,75.0,Temperate Wetland Restoration
16.9,55.0,Sub-Arctic Summer Heat Management
12.3,76.0,Temperate Wetland Restoration
19.0,59.0,Sub-Arctic Summer Heat Management
17.2,58.0,Sub-Arctic Summer Heat Management
18.0,61.0,Sub-Arctic Summer Heat Management
18.3,57.0,Sub-Arctic Summer Heat Management
14.8,50.0,Sub-Arctic Summer Heat Management
12.3,74.0,Temperate Wetland Restoration
17.7,61.0,Sub-Arctic Summer Heat Management
11.7,79.0,Temperate Wetland Restoration
12.8,70.0,Sub-Arctic Summer Heat Management
18.6,60.0,Sub-Arctic Summer Heat Management
14.3,52.0,Sub-Arctic Summer Heat Management
15.8,61.0,Sub-Arctic Summer Heat Management
12.9,69.0,Sub-Arctic Summer Heat Management
19.1,59.0,Sub-Arctic Summer Heat Management
15.1,62.0,Sub-Arctic Summer Heat Management
12.3,75.0,Temperate Wetland Restoration
14.0,57.0,Sub-Arctic Summer Heat Management
19.4,57.0,Sub-Arctic Summer Heat Management
12.8,68.0,Sub-Arctic Summer Heat Management
17.8,60.0,Sub-Arctic Summer Heat Management
15.1,47.0,unknown
18.1,60.0,Sub-Arctic Summer Heat Management
12.4,74.0,Temperate Wetland Restoration
18.4,55.0,Sub-Arctic Summer Heat Management
12.2,78.0,Temperate Wetland Restoration
11.9,78.0,Temperate Wetland Restoration
17.9,55.0,Sub-Arctic Summer Heat Management
18.0,61.0,Sub-Arctic Summer Heat Management
17.9,65.0,Sub-Arctic Summer Heat Management
14.7,51.0,Sub-Arctic Summer Heat Management
12.7,72.0,Temperate Wetland Restoration
15.4,49.0,unknown
12.2,78.0,Temperate Wetland Restoration
13.1,69.0,Sub-Arctic Summer Heat Management
17.7,65.0,Sub-Arctic Summer Heat Management
17.3,54.0,Sub-Arctic Summer Heat Management
17.9,59.0,Sub-Arctic Summer Heat Management
12.9,68.0,Sub-Arctic Summer Heat Management
14.5,52.0,Sub-Arctic Summer Heat Management
16.9,55.0,Sub-Arctic Summer Heat Management
12.9,69.0,Sub-Arctic Summer Heat Management
12.2,77.0,Temperate Wetland Restoration
12.3,77.0,Temperate Wetland Restoration
14.8,63.0,Sub-Arctic Summer Heat Management
17.8,62.0,Sub-Arctic Summer Heat Management
18.2,56.0,Sub-Arctic Summer Heat Management
13.1,69.0,Sub-Arctic Summer Heat Management
13.3,68.0,Sub-Arctic Summer Heat Management
18.5,62.0,Sub-Arctic Summer Heat Management
14.5,65.0,Sub-Arctic Summer Heat Management
17.6,64.0,Sub-Arctic Summer Heat Management
12.9,68.0,Sub-Arctic Summer Heat Management
13.6,62.0,Sub-Arctic Summer Heat Management
15.1,49.0,unknown
18.2,55.0,Sub-Arctic Summer Heat Management
17.6,60.0,Sub-Arctic Summer Heat Management
13.8,59.0,Sub-Arctic Summer Heat Management
14.9,63.0,Sub-Arctic Summer Heat Management
17.9,60.0,Sub-Arctic Summer Heat Management
19.0,55.0,Sub-Arctic Summer Heat Management
26.3,32.0,Urban Cool Roofs
11.3,87.0,unknown
12.3,82.0,unknown
26.7,26.0,unknown
26.1,38.0,Urban Cool Roofs
21.8,40.0,Mediterranean Drought Management
18.7,51.0,Sub-Arctic Summer Heat Management
11.4,87.0,unknown
10.3,88.0,unknown
25.7,29.0,unknown
27.6,32.0,Urban Cool Roofs
27.4,36.0,Urban Cool Roofs
14.7,65.0,Sub-Arctic Summer Heat Management
10.4,88.0,unknown
20.4,46.0,Mediterranean Drought Management
17.8,49.0,unknown
10.8,87.0,unknown
12.6,80.0,Temperate Wetland Restoration
15.4,73.0,Temperate Wetland Restoration
16.5,68.0,Sub-Arctic Summer Heat Management
14.2,69.0,Sub-Arctic Summer Heat Management
25.9,34.0,Urban Cool Roofs
16.6,55.0,Sub-Arctic Summer Heat Management
23.7,35.0,Mediterranean Drought Management
18.6,58.0,Sub-Arctic Summer Heat Management
24.8,32.0,Mediterranean Drought Management
11.3,86.0,unknown
10.8,88.0,unknown
11.6,85.0,unknown
11.7,85.0,unknown
25.1,44.0,Urban Cool Roofs
10.4,88.0,unknown
13.3,74.0,Temperate Wetland Restoration
16.6,67.0,Sub-Arctic Summer Heat Management
12.7,81.0,unknown
11.6,86.0,unknown
12.7,78.0,Temperate Wetland Restoration
26.3,32.0,Urban Cool Roofs
13.7,77.0,Temperate Wetland Restoration
19.3,54.0,Sub-Arctic Summer Heat Management
27.8,30.0,Urban Cool Roofs
11.9,84.0,unknown
11.9,83.0,unknown
11.3,87.0,unknown
10.2,89.0,unknown
26.9,25.0,unknown
26.4,33.0,Urban Cool Roofs
14.9,63.0,Sub-Arctic Summer Heat Management
16.1,69.0,Sub-Arctic Summer Heat Management
21.3,41.0,Mediterranean Drought Management
14.4,67.0,Sub-Arctic Summer Heat Management
12.4,81.0,unknown
14.3,76.0,Temperate Wetland Restoration
26.2,30.0,Urban Cool Roofs
12.1,83.0,unknown
10.3,89.0,unknown
22.1,37.0,Mediterranean Drought Management
27.6,30.0,Urban Cool Roofs
26.6,34.0,Urban Cool Roofs
10.3,89.0,unknown
27.4,31.0,Urban Cool Roofs
26.8,27.0,unknown
10.7,88.0,unknown
25.7,31.0,Urban Cool Roofs
11.4,87.0,unknown
16.9,52.0,Sub-Arctic Summer Heat Management
11.2,87.0,unknown
26.7,31.0,Urban Cool Roofs
10.6,88.0,unknown
26.3,39.0,Urban Cool Roofs
18.2,48.0,unknown
11.3,86.0,unknown
25.1,31.0,Urban Cool Roofs
26.4,31.0,Urban Cool Roofs
13.1,76.0,Temperate Wetland Restoration
26.9,26.0,unknown
13.7,72.0,Temperate Wetland Restoration
17.4,64.0,Sub-Arctic Summer Heat Management
26.8,24.0,unknown
26.8,32.0,Urban Cool Roofs
15.8,57.0,Sub-Arctic Summer Heat Management
25.3,42.0,Urban Cool Roofs
11.1,88.0,unknown
19.6,52.0,Sub-Arctic Summer Heat Management
10.4,89.0,unknown
24.2,33.0,Mediterranean Drought Management
26.7,24.0,unknown
11.2,87.0,unknown
16.1,54.0,Sub-Arctic Summer Heat Management
22.9,36.0,Mediterranean Drought Management
27.1,26.0,unknown
11.1,88.0,unknown
25.7,31.0,Urban Cool Roofs
15.3,60.0,Sub-Arctic Summer Heat Management
26.9,32.0,Urban Cool Roofs
29.3,47.0,Urban Cool Roofs
22.9,57.0,unknown
24.8,53.0,unknown
18.1,69.0,Sub-Arctic Summer Heat Management
16.7,76.0,Temperate Wetland Restoration
28.9,42.0,Urban Cool Roofs
16.3,79.0,Temperate Wetland Restoration
29.1,42.0,Urban Cool Roofs
15.8,81.0,unknown
32.8,27.0,unknown
15.7,82.0,unknown
15.0,85.0,unknown
31.5,34.0,Urban Cool Roofs
30.9,34.0,Urban Cool Roofs
33.0,28.0,unknown
15.2,84.0,unknown
18.8,72.0,Temperate Wetland Restoration
14.9,85.0,unknown
32.8,27.0,unknown
20.0,62.0,Tropical Urban Green Spaces
31.7,30.0,Urban Cool Roofs
16.1,80.0,Temperate Wetland Restoration
27.2,46.0,Urban Cool Roofs
17.5,71.0,Temperate Wetland Restoration
24.1,44.0,Mediterranean Drought Management
32.7,28.0,unknown
31.3,38.0,Urban Cool Roofs
15.9,81.0,unknown
33.3,27.0,unknown
26.4,49.0,Urban Cool Roofs
19.3,67.0,Sub-Arctic Summer Heat Management
15.3,83.0,unknown
20.0,67.0,Tropical Urban Green Spaces
18.8,68.0,Sub-Arctic Summer Heat Management
30.4,38.0,Urban Cool Roofs
30.1,42.0,Urban Cool Roofs
30.8,40.0,Urban Cool Roofs
30.2,38.0,Urban Cool Roofs
29.7,44.0,Urban Cool Roofs
15.2,84.0,unknown
27.7,46.0,Urban Cool Roofs
15.3,85.0,unknown
23.6,44.0,Mediterranean Drought Management
31.4,31.0,Urban Cool Roofs
18.6,68.0,Sub-Arctic Summer Heat Management
16.2,82.0,unknown
19.1,67.0,Sub-Arctic Summer Heat Management
15.4,83.0,unknown
31.4,33.0,Urban Cool Roofs
22.6,47.0,Mediterranean Drought Management
16.9,80.0,Temperate Wetland Restoration
21.2,57.0,unknown
15.8,84.0,unknown
16.5,77.0,Temperate Wetland Restoration
15.8,82.0,unknown
27.9,45.0,Urban Cool Roofs
16.9,75.0,Temperate Wetland Restoration
32.3,27.0,unknown
17.9,76.0,Temperate Wetland Restoration
31.9,29.0,unknown
31.8,28.0,unknown
18.2,68.0,Sub-Arctic Summer Heat Management
25.4,51.0,unknown
20.4,60.0,Tropical Urban Green Spaces
17.8,70.0,Sub-Arctic Summer Heat Management
31.4,32.0,Urban Cool Roofs
28.6,50.0,Urban Cool Roofs
23.6,54.0,unknown
19.7,65.0,Sub-Arctic Summer Heat Management
19.3,69.0,Sub-Arctic Summer Heat Management
30.1,39.0,Urban Cool Roofs
30.7,34.0,Urban Cool Roofs
17.2,73.0,Temperate Wetland Restoration
26.1,50.0,Urban Cool Roofs
19.4,66.0,Sub-Arctic Summer Heat Management
15.1,85.0,unknown
15.1,84.0,unknown
31.2,36.0,Urban Cool Roofs
20.7,64.0,Tropical Urban Green Spaces
16.0,81.0,unknown
31.8,32.0,Urban Cool Roofs
16.2,80.0,Temperate Wetland Restoration
17.3,73.0,Temperate Wetland Restoration
21.4,61.0,Tropical Urban Green Spaces
32.3,29.0,unknown
23.1,44.0,Mediterranean Drought Management
17.1,74.0,Temperate Wetland Restoration
32.1,33.0,Urban Cool Roofs
28.5,43.0,Urban Cool Roofs
32.2,31.0,Urban Cool Roofs
22.2,58.0,unknown
18.3,69.0,Sub-Arctic Summer Heat Management
21.3,62.0,Tropical Urban Green Spaces
21.8,51.0,unknown
32.2,28.0,unknown
15.6,82.0,unknown
21.4,65.0,Tropical Urban Green Spaces
28.9,49.0,Urban Cool Roofs
23.3,56.0,unknown
21.1,68.0,Tropical Urban Green Spaces
28.0,53.0,unknown
22.7,59.0,unknown
25.1,62.0,Tropical Urban Green Spaces
25.6,65.0,Tropical Urban Green Spaces
30.3,43.0,Urban Cool Roofs
20.4,72.0,Tropical Urban Green Spaces
32.3,33.0,Urban Cool Roofs
32.9,33.0,Urban Cool Roofs
20.7,71.0,Tropical Urban Green Spaces
20.4,73.0,Tropical Urban Green Spaces
29.7,49.0,Urban Cool Roofs
20.3,75.0,Tropical Urban Green Spaces
27.6,47.0,Urban Cool Roofs
20.6,73.0,Tropical Urban Green Spaces
20.6,72.0,Tropical Urban Green Spaces
21.1,74.0,Tropical Urban Green Spaces
27.6,51.0,unknown
20.7,72.0,Tropical Urban Green Spaces
30.6,44.0,Urban Cool Roofs
20.6,73.0,Tropical Urban Green Spaces
26.3,54.0,unknown
20.7,72.0,Tropical Urban Green Spaces
21.4,84.0,unknown
20.5,72.0,Tropical Urban Green Spaces
30.1,46.0,Urban Cool Roofs
21.7,72.0,Tropical Urban Green Spaces
21.8,64.0,Tropical Urban Green Spaces
25.1,53.0,unknown
31.3,39.0,Urban Cool Roofs
23.0,68.0,Tropical Urban Green Spaces
22.2,61.0,Tropical Urban Green Spaces
29.6,46.0,Urban Cool Roofs
23.7,66.0,Tropical Urban Green Spaces
28.1,51.0,unknown
22.3,70.0,Tropical Urban Green Spaces
27.7,53.0,unknown
20.9,69.0,Tropical Urban Green Spaces
28.9,51.0,unknown
20.6,73.0,Tropical Urban Green Spaces
20.4,73.0,Tropical Urban Green Spaces
20.4,73.0,Tropical Urban Green Spaces
32.7,35.0,Urban Cool Roofs
29.2,46.0,Urban Cool Roofs
31.9,38.0,Urban Cool Roofs
26.9,55.0,unknown
27.9,49.0,Urban Cool Roofs
20.7,75.0,Tropical Urban Green Spaces
24.2,64.0,Tropical Urban Green Spaces
27.7,48.0,Urban Cool Roofs
26.2,57.0,unknown
21.7,65.0,Tropical Urban Green Spaces
27.2,50.0,Urban Cool Roofs
26.8,53.0,unknown
20.3,74.0,Tropical Urban Green Spaces
20.3,75.0,Tropical Urban Green Spaces
27.8,47.0,Urban Cool Roofs
22.5,60.0,Tropical Urban Green Spaces
25.8,54.0,unknown
23.1,58.0,unknown
21.8,81.0,unknown
25.6,59.0,unknown
23.3,73.0,Tropical Urban Green Spaces
22.4,60.0,Tropical Urban Green Spaces
25.2,60.0,Tropical Urban Green Spaces
22.0,62.0,Tropical Urban Green Spaces
26.3,56.0,unknown
20.7,71.0,Tropical Urban Green Spaces
30.0,47.0,Urban Cool Roofs
30.2,44.0,Urban Cool Roofs
27.7,51.0,unknown
24.7,52.0,unknown
20.6,72.0,Tropical Urban Green Spaces
32.2,35.0,Urban Cool Roofs
31.4,40.0,Urban Cool Roofs
27.2,54.0,unknown
26.2,58.0,unknown
24.2,52.0,unknown
28.0,51.0,unknown
20.5,72.0,Tropical Urban Green Spaces
24.4,52.0,unknown
20.3,74.0,Tropical Urban Green Spaces
23.7,54.0,unknown
27.6,53.0,unknown
29.8,47.0,Urban Cool Roofs
31.9,40.0,Urban Cool Roofs
21.3,67.0,Tropical Urban Green Spaces
20.6,73.0,Tropical Urban Green Spaces
30.6,44.0,Urban Cool Roofs
27.9,51.0,unknown
20.3,74.0,Tropical Urban Green Spaces
23.7,65.0,Tropical Urban Green Spaces
32.1,39.0,Urban Cool Roofs
15.1,88.0,unknown
16.6,90.0,unknown
15.1,87.0,unknown
12.0,87.0,unknown
11.2,88.0,unknown
14.9,87.0,unknown
12.7,86.0,unknown
11.3,88.0,unknown
10.9,85.0,unknown
14.9,88.0,unknown
13.1,85.0,unknown
10.8,86.0,unknown
11.2,88.0,unknown
13.8,87.0,unknown
10.7,88.0,unknown
12.3,88.0,unknown
13.7,86.0,unknown
10.5,88.0,unknown
20.2,85.0,unknown
10.8,84.0,unknown
10.9,84.0,unknown
11.0,84.0,unknown
14.8,87.0,unknown
11.5,86.0,unknown
19.4,89.0,unknown
11.8,85.0,unknown
11.3,88.0,unknown
12.7,87.0,unknown
10.9,88.0,unknown
13.6,86.0,unknown
19.9,86.0,unknown
10.6,87.0,unknown
13.3,85.0,unknown
10.6,87.0,unknown
10.0,90.0,unknown
9.7,88.0,unknown
12.7,87.0,unknown
10.8,88.0,unknown
15.4,89.0,unknown
10.8,88.0,unknown
15.2,88.0,unknown
12.2,87.0,unknown
9.8,90.0,unknown
9.8,87.0,unknown
10.2,89.0,unknown
19.8,88.0,unknown
19.1,89.0,unknown
13.9,87.0,unknown
10.7,88.0,unknown
12.9,85.0,unknown
10.6,86.0,unknown
13.8,87.0,unknown
10.9,88.0,unknown
10.7,84.0,unknown
12.1,87.0,unknown
9.9,88.0,unknown
12.6,89.0,unknown
11.9,86.0,unknown
9.9,88.0,unknown
12.8,86.0,unknown
10.6,87.0,unknown
20.7,84.0,unknown
17.4,89.0,unknown
9.7,89.0,unknown
15.6,90.0,unknown
11.8,87.0,unknown
15.8,90.0,unknown
14.8,88.0,unknown
11.3,88.0,unknown
11.7,85.0,unknown
11.3,88.0,unknown
15.0,87.0,unknown
9.7,89.0,unknown
15.5,90.0,unknown
15.4,91.0,unknown
12.3,89.0,unknown
15.3,89.0,unknown
9.7,88.0,unknown
13.5,86.0,unknown
10.8,85.0,unknown
12.3,88.0,unknown
14.6,86.0,unknown
13.6,85.0,unknown
9.6,89.0,unknown
11.6,86.0,unknown
10.8,85.0,unknown
10.6,87.0,unknown
14.8,87.0,unknown
11.4,87.0,unknown
9.8,88.0,unknown
11.9,85.0,unknown
12.4,89.0,unknown
14.1,87.0,unknown
12.2,89.0,unknown
18.6,89.0,unknown
10.0,88.0,unknown
10.7,91.0,unknown
9.2,83.0,unknown
10.7,75.0,Temperate Wetland Restoration
9.6,83.0,unknown
9.6,87.0,unknown
10.2,76.0,Temperate Wetland Restoration
11.2,79.0,Temperate Wetland Restoration
11.2,77.0,Temperate Wetland Restoration
9.4,88.0,unknown
9.2,84.0,unknown
10.6,75.0,Temperate Wetland Restoration
9.7,84.0,unknown
11.7,74.0,Temperate Wetland Restoration
11.7,75.0,Temperate Wetland Restoration
11.3,79.0,Temperate Wetland Restoration
12.1,72.0,Temperate Wetland Restoration
9.4,83.0,unknown
9.3,81.0,unknown
9.7,86.0,unknown
11.2,78.0,Temperate Wetland Restoration
8.9,88.0,unknown
11.7,74.0,Temperate Wetland Restoration
9.1,89.0,unknown
11.3,77.0,Temperate Wetland Restoration
9.8,77.0,unknown
10.6,91.0,unknown
9.2,81.0,unknown
9.9,88.0,unknown
9.6,86.0,unknown
10.4,91.0,unknown
9.6,89.0,unknown
10.7,87.0,unknown
11.3,78.0,Temperate Wetland Restoration
9.6,84.0,unknown
10.7,89.0,unknown
9.2,89.0,unknown
9.8,78.0,unknown
8.9,89.0,unknown
9.7,77.0,unknown
11.2,76.0,Temperate Wetland Restoration
9.8,88.0,unknown
11.8,76.0,Temperate Wetland Restoration
9.8,84.0,unknown
10.8,81.0,unknown
9.6,86.0,unknown
9.2,81.0,unknown
9.5,87.0,unknown
9.1,80.0,unknown
9.1,81.0,unknown
11.9,77.0,Temperate Wetland Restoration
9.8,87.0,unknown
9.6,83.0,unknown
10.6,89.0,unknown
11.4,76.0,Temperate Wetland Restoration
10.7,88.0,unknown
11.2,73.0,Temperate Wetland Restoration
9.7,89.0,unknown
9.2,84.0,unknown
9.4,77.0,unknown
10.8,75.0,Temperate Wetland Restoration
9.2,85.0,unknown
9.9,87.0,unknown
9.2,79.0,unknown
10.5,90.0,unknown
10.7,91.0,unknown
11.3,77.0,Temperate Wetland Restoration
10.6,91.0,unknown
9.4,81.0,unknown
11.2,74.0,Temperate Wetland Restoration
11.3,73.0,Temperate Wetland Restoration
9.7,86.0,unknown
11.2,79.0,Temperate Wetland Restoration
10.8,90.0,unknown
11.4,73.0,Temperate Wetland Restoration
9.3,77.0,unknown
9.8,86.0,unknown
9.7,85.0,unknown
9.7,77.0,unknown
9.5,89.0,unknown
10.7,91.0,unknown
11.7,75.0,Temperate Wetland Restoration
9.3,81.0,unknown
9.4,81.0,unknown
10.6,90.0,unknown
9.6,84.0,unknown
9.5,83.0,unknown
8.9,80.0,unknown
10.8,91.0,unknown
9.7,86.0,unknown
9.6,87.0,unknown
9.3,88.0,unknown
11.2,75.0,Temperate Wetland Restoration
9.4,87.0,unknown
8.9,81.0,unknown
11.7,76.0,Temperate Wetland Restoration
10.9,83.0,unknown
10.7,91.0,unknown
11.8,91.0,unknown
10.8,92.0,unknown
12.7,87.0,unknown
10.8,91.0,unknown
13.0,87.0,unknown
10.7,92.0,unknown
11.4,92.0,unknown
16.1,81.0,unknown
15.1,83.0,unknown
16.3,80.0,Temperate Wetland Restoration
10.7,91.0,unknown
10.9,91.0,unknown
14.2,80.0,Temperate Wetland Restoration
15.7,76.0,Temperate Wetland Restoration
15.2,86.0,unknown
13.7,85.0,unknown
11.0,93.0,unknown
10.9,90.0,unknown
10.9,89.0,unknown
15.1,76.0,Temperate Wetland Restoration
10.9,90.0,unknown
10.9,90.0,unknown
10.8,91.0,unknown
16.2,75.0,Temperate Wetland Restoration
10.9,90.0,unknown
11.9,89.0,unknown
15.7,82.0,unknown
12.0,89.0,unknown
10.6,92.0,unknown
14.9,78.0,Temperate Wetland Restoration
10.9,91.0,unknown
15.2,76.0,Temperate Wetland Restoration
10.9,92.0,unknown
10.6,92.0,unknown
15.8,80.0,Temperate Wetland Restoration
10.5,93.0,unknown
10.9,93.0,unknown
10.8,92.0,unknown
10.7,91.0,unknown
10.7,91.0,unknown
15.8,82.0,unknown
10.9,90.0,unknown
12.1,89.0,unknown
15.3,76.0,Temperate Wetland Restoration
15.1,77.0,Temperate Wetland Restoration
15.8,81.0,unknown
10.8,91.0,unknown
15.4,74.0,Temperate Wetland Restoration
15.6,76.0,Temperate Wetland Restoration
14.7,85.0,unknown
15.2,84.0,unknown
10.7,91.0,unknown
10.9,93.0,unknown
15.2,85.0,unknown
11.0,89.0,unknown
10.9,93.0,unknown
10.7,93.0,unknown
10.6,91.0,unknown
11.9,90.0,unknown
15.8,83.0,unknown
13.8,83.0,unknown
16.3,79.0,Temperate Wetland Restoration
11.0,92.0,unknown
10.8,91.0,unknown
11.6,91.0,unknown
16.3,80.0,Temperate Wetland Restoration
10.5,92.0,unknown
10.7,91.0,unknown
12.0,91.0,unknown
10.7,92.0,unknown
16.3,80.0,Temperate Wetland Restoration
10.8,90.0,unknown
16.0,76.0,Temperate Wetland Restoration
16.2,79.0,Temperate Wetland Restoration
11.1,92.0,unknown
10.7,92.0,unknown
10.6,92.0,unknown
10.6,92.0,unknown
10.7,92.0,unknown
10.9,90.0,unknown
14.3,81.0,unknown
15.9,81.0,unknown
10.9,90.0,unknown
16.1,75.0,Temperate Wetland Restoration
10.9,92.0,unknown
11.3,92.0,unknown
11.0,92.0,unknown
10.7,91.0,unknown
14.8,86.0,unknown
15.3,82.0,unknown
12.4,86.0,unknown
10.7,92.0,unknown
10.9,90.0,unknown
10.9,90.0,unknown
12.7,87.0,unknown
14.9,82.0,unknown
15.8,81.0,unknown
22.4,40.0,Mediterranean Drought Management
19.2,57.0,Sub-Arctic Summer Heat Management
14.2,79.0,Temperate Wetland Restoration
16.3,66.0,Sub-Arctic Summer Heat Management
18.5,59.0,Sub-Arctic Summer Heat Management
18.0,61.0,Sub-Arctic Summer Heat Management
15.1,83.0,unknown
19.0,58.0,Sub-Arctic Summer Heat Management
15.7,82.0,unknown
14.8,82.0,unknown
22.9,40.0,Mediterranean Drought Management
13.7,78.0,Temperate Wetland Restoration
14.4,80.0,Temperate Wetland Restoration
14.8,80.0,Temperate Wetland Restoration
21.6,47.0,Mediterranean Drought Management
14.7,82.0,unknown
19.6,57.0,Sub-Arctic Summer Heat Management
14.3,80.0,Temperate Wetland Restoration
22.6,46.0,Mediterranean Drought Management
13.6,80.0,Temperate Wetland Restoration
22.2,47.0,Mediterranean Drought Management
14.3,79.0,Temperate Wetland Restoration
22.6,43.0,Mediterranean Drought Management
23.3,41.0,Mediterranean Drought Management
14.1,76.0,Temperate Wetland Restoration
21.5,46.0,Mediterranean Drought Management
15.4,84.0,unknown
21.9,41.0,Mediterranean Drought Management
15.2,84.0,unknown
14.7,81.0,unknown
22.8,43.0,Mediterranean Drought Management
14.7,82.0,unknown
19.9,54.0,Sub-Arctic Summer Heat Management
13.7,79.0,Temperate Wetland Restoration
