air_temp,humidity,Land_Type
10.9,79.0,Temperate Wetland Restoration
10.4,75.0,Temperate Wetland Restoration
10.4,75.0,Temperate Wetland Restoration
12.7,73.0,Temperate Wetland Restoration
11.1,79.0,Temperate Wetland Restoration
12.5,73.0,Temperate Wetland Restoration
12.2,74.0,Temperate Wetland Restoration
12.2,72.0,Temperate Wetland Restoration
10.8,77.0,Temperate Wetland Restoration
10.6,75.0,Temperate Wetland Restoration
10.6,76.0,Temperate Wetland Restoration
12.7,67.0,Sub-Arctic Summer Heat Management
10.4,75.0,Temperate Wetland Restoration
11.1,70.0,Sub-Arctic Summer Heat Management
10.8,74.0,Temperate Wetland Restoration
10.7,75.0,Temperate Wetland Restoration
10.4,75.0,Temperate Wetland Restoration
12.8,70.0,Sub-Arctic Summer Heat Management
12.1,68.0,Sub-Arctic Summer Heat Management
11.9,72.0,Temperate Wetland Restoration
10.8,80.0,Temperate Wetland Restoration
10.5,75.0,Temperate Wetland Restoration
12.1,73.0,Temperate Wetland Restoration
11.9,67.0,Sub-Arctic Summer Heat Management
12.3,68.0,Sub-Arctic Summer Heat Management
12.7,66.0,Sub-Arctic Summer Heat Management
12.6,67.0,Sub-Arctic Summer Heat Management
14.7,65.0,Sub-Arctic Summer Heat Management
10.3,80.0,Temperate Wetland Restoration
10.5,79.0,Temperate Wetland Restoration
11.7,74.0,Temperate Wetland Restoration
12.1,75.0,Temperate Wetland Restoration
12.3,67.0,Sub-Arctic Summer Heat Management
12.4,66.0,Sub-Arctic Summer Heat Management
11.2,78.0,Temperate Wetland Restoration
12.6,66.0,Sub-Arctic Summer Heat Management
11.3,76.0,Temperate Wetland Restoration
12.4,67.0,Sub-Arctic Summer Heat Management
11.3,77.0,Temperate Wetland Restoration
10.0,69.0,Sub-Arctic Summer Heat Management
11.7,75.0,Temperate Wetland Restoration
11.5,76.0,Temperate Wetland Restoration
11.5,75.0,Temperate Wetland Restoration
14.2,65.0,Sub-Arctic Summer Heat Management
12.8,65.0,Sub-Arctic Summer Heat Management
12.9,67.0,Sub-Arctic Summer Heat Management
12.9,65.0,Sub-Arctic Summer Heat Management
13.4,65.0,Sub-Arctic Summer Heat Management
12.6,67.0,Sub-Arctic Summer Heat Management
12.7,66.0,Sub-Arctic Summer Heat Management
13.0,71.0,Temperate Wetland Restoration
10.4,79.0,Temperate Wetland Restoration
12.9,65.0,Sub-Arctic Summer Heat Management
13.4,68.0,Sub-Arctic Summer Heat Management
12.1,68.0,Sub-Arctic Summer Heat Management
12.9,67.0,Sub-Arctic Summer Heat Management
10.8,78.0,Temperate Wetland Restoration
14.3,65.0,Sub-Arctic Summer Heat Management
13.1,69.0,Sub-Arctic Summer Heat Management
13.5,65.0,Sub-Arctic Summer Heat Management
11.8,72.0,Temperate Wetland Restoration
12.2,72.0,Temperate Wetland Restoration
12.5,70.0,Sub-Arctic Summer Heat Management
12.6,64.0,Sub-Arctic Summer Heat Management
14.1,59.0,Sub-Arctic Summer Heat Management
11.7,72.0,Temperate Wetland Restoration
11.4,71.0,Temperate Wetland Restoration
11.3,73.0,Temperate Wetland Restoration
11.5,73.0,Temperate Wetland Restoration
21.5,32.0,Mediterranean Drought Management
11.8,72.0,Temperate Wetland Restoration
22.1,31.0,Mediterranean Drought Management
11.1,73.0,Temperate Wetland Restoration
11.1,69.0,Sub-Arctic Summer Heat Management
10.8,72.0,Temperate Wetland Restoration
11.3,68.0,Sub-Arctic Summer Heat Management
11.8,72.0,Temperate Wetland Restoration
11.4,73.0,Temperate Wetland Restoration
20.1,37.0,Mediterranean Drought Management
11.7,73.0,Temperate Wetland Restoration
11.4,73.0,Temperate Wetland Restoration
12.9,66.0,Sub-Arctic Summer Heat Management
22.6,30.0,Mediterranean Drought Management
11.9,66.0,Sub-Arctic Summer Heat Management
11.2,69.0,Sub-Arctic Summer Heat Management
11.3,73.0,Temperate Wetland Restoration
10.8,73.0,Temperate Wetland Restoration
11.7,73.0,Temperate Wetland Restoration
11.4,73.0,Temperate Wetland Restoration
10.7,73.0,Temperate Wetland Restoration
21.3,33.0,Mediterranean Drought Management
22.1,32.0,Mediterranean Drought Management
11.4,73.0,Temperate Wetland Restoration
10.8,72.0,Temperate Wetland Restoration
11.5,71.0,Temperate Wetland Restoration
10.8,73.0,Temperate Wetland Restoration
12.3,71.0,Temperate Wetland Restoration
14.7,56.0,Sub-Arctic Summer Heat Management
12.0,73.0,Temperate Wetland Restoration
12.1,72.0,Temperate Wetland Restoration
15.1,55.0,Sub-Arctic Summer Heat Management
13.5,61.0,Sub-Arctic Summer Heat Management
12.9,65.0,Sub-Arctic Summer Heat Management
10.9,71.0,Temperate Wetland Restoration
10.9,73.0,Temperate Wetland Restoration
12.8,67.0,Sub-Arctic Summer Heat Management
12.6,68.0,Sub-Arctic Summer Heat Management
15.3,55.0,Sub-Arctic Summer Heat Management
11.6,73.0,Temperate Wetland Restoration
15.9,53.0,Sub-Arctic Summer Heat Management
10.8,74.0,Temperate Wetland Restoration
20.7,34.0,Mediterranean Drought Management
10.9,71.0,Temperate Wetland Restoration
20.7,35.0,Mediterranean Drought Management
11.5,73.0,Temperate Wetland Restoration
20.8,34.0,Mediterranean Drought Management
11.7,72.0,Temperate Wetland Restoration
12.4,69.0,Sub-Arctic Summer Heat Management
10.9,70.0,Sub-Arctic Summer Heat Management
12.7,68.0,Sub-Arctic Summer Heat Management
10.9,73.0,Temperate Wetland Restoration
21.3,32.0,Mediterranean Drought Management
11.7,72.0,Temperate Wetland Restoration
21.1,32.0,Mediterranean Drought Management
20.5,34.0,Mediterranean Drought Management
20.6,36.0,Mediterranean Drought Management
21.9,32.0,Mediterranean Drought Management
22.8,30.0,Mediterranean Drought Management
21.8,31.0,Mediterranean Drought Management
14.4,50.0,Sub-Arctic Summer Heat Management
21.4,32.0,Mediterranean Drought Management
14.3,50.0,Sub-Arctic Summer Heat Management
23.0,30.0,Mediterranean Drought Management
14.3,50.0,Sub-Arctic Summer Heat Management
22.3,31.0,Mediterranean Drought Management
14.4,50.0,Sub-Arctic Summer Heat Management
14.6,50.0,Sub-Arctic Summer Heat Management
20.1,36.0,Mediterranean Drought Management
20.0,37.0,Mediterranean Drought Management
20.3,35.0,Mediterranean Drought Management
20.7,33.0,Mediterranean Drought Management
14.3,50.0,Sub-Arctic Summer Heat Management
14.6,50.0,Sub-Arctic Summer Heat Management
14.3,50.0,Sub-Arctic Summer Heat Management
21.2,34.0,Mediterranean Drought Management
18.0,55.0,Sub-Arctic Summer Heat Management
20.9,37.0,Mediterranean Drought Management
20.7,38.0,Mediterranean Drought Management
17.3,63.0,Sub-Arctic Summer Heat Management
18.3,53.0,Sub-Arctic Summer Heat Management
21.1,36.0,Mediterranean Drought Management
21.3,35.0,Mediterranean Drought Management
22.2,32.0,Mediterranean Drought Management
15.9,74.0,Temperate Wetland Restoration
21.5,34.0,Mediterranean Drought Management
22.9,30.0,Mediterranean Drought Management
17.9,57.0,Sub-Arctic Summer Heat Management
21.9,34.0,Mediterranean Drought Management
15.4,79.0,Temperate Wetland Restoration
16.8,71.0,Temperate Wetland Restoration
15.5,78.0,Temperate Wetland Restoration
17.2,66.0,Sub-Arctic Summer Heat Management
21.7,34.0,Mediterranean Drought Management
17.2,64.0,Sub-Arctic Summer Heat Management
19.1,53.0,Sub-Arctic Summer Heat Management
20.1,47.0,Mediterranean Drought Management
16.7,68.0,Sub-Arctic Summer Heat Management
22.2,33.0,Mediterranean Drought Management
23.1,30.0,Mediterranean Drought Management
21.4,35.0,Mediterranean Drought Management
15.6,77.0,Temperate Wetland Restoration
17.1,64.0,Sub-Arctic Summer Heat Management
18.6,59.0,Sub-Arctic Summer Heat Management
15.8,76.0,Temperate Wetland Restoration
17.6,59.0,Sub-Arctic Summer Heat Management
20.7,39.0,Mediterranean Drought Management
22.7,30.0,Mediterranean Drought Management
15.8,74.0,Temperate Wetland Restoration
19.7,50.0,Sub-Arctic Summer Heat Management
15.7,76.0,Temperate Wetland Restoration
15.4,78.0,Temperate Wetland Restoration
21.2,35.0,Mediterranean Drought Management
23.1,31.0,Mediterranean Drought Management
15.7,76.0,Temperate Wetland Restoration
22.4,31.0,Mediterranean Drought Management
17.3,64.0,Sub-Arctic Summer Heat Management
15.4,78.0,Temperate Wetland Restoration
15.8,74.0,Temperate Wetland Restoration
23.4,30.0,Mediterranean Drought Management
15.5,77.0,Temperate Wetland Restoration
20.4,43.0,Mediterranean Drought Management
18.4,53.0,Sub-Arctic Summer Heat Management
17.9,56.0,Sub-Arctic Summer Heat Management
20.8,38.0,Mediterranean Drought Management
22.8,30.0,Mediterranean Drought Management
15.8,73.0,Temperate Wetland Restoration
15.6,76.0,Temperate Wetland Restoration
16.2,74.0,Temperate Wetland Restoration
15.4,79.0,Temperate Wetland Restoration
15.5,76.0,Temperate Wetland Restoration
18.8,50.0,Sub-Arctic Summer Heat Management
15.6,76.0,Temperate Wetland Restoration
17.2,68.0,Sub-Arctic Summer Heat Management
15.8,75.0,Temperate Wetland Restoration
15.4,78.0,Temperate Wetland Restoration
22.7,30.0,Mediterranean Drought Management
22.6,33.0,Mediterranean Drought Management
22.5,31.0,Mediterranean Drought Management
17.8,62.0,Sub-Arctic Summer Heat Management
16.2,71.0,Temperate Wetland Restoration
20.0,45.0,Mediterranean Drought Management
21.8,33.0,Mediterranean Drought Management
14.1,53.0,Sub-Arctic Summer Heat Management
11.3,55.0,Sub-Arctic Summer Heat Management
14.0,50.0,Sub-Arctic Summer Heat Management
13.9,51.0,Sub-Arctic Summer Heat Management
12.4,59.0,Sub-Arctic Summer Heat Management
13.8,54.0,Sub-Arctic Summer Heat Management
12.2,60.0,Sub-Arctic Summer Heat Management
12.0,62.0,Sub-Arctic Summer Heat Management
13.8,53.0,Sub-Arctic Summer Heat Management
12.2,60.0,Sub-Arctic Summer Heat Management
13.9,51.0,Sub-Arctic Summer Heat Management
14.3,50.0,Sub-Arctic Summer Heat Management
10.6,56.0,Sub-Arctic Summer Heat Management
12.1,62.0,Sub-Arctic Summer Heat Management
11.8,60.0,Sub-Arctic Summer Heat Management
11.2,60.0,Sub-Arctic Summer Heat Management
12.3,59.0,Sub-Arctic Summer Heat Management
11.3,53.0,Sub-Arctic Summer Heat Management
12.9,59.0,Sub-Arctic Summer Heat Management
13.1,54.0,Sub-Arctic Summer Heat Management
10.8,62.0,Sub-Arctic Summer Heat Management
10.6,58.0,Sub-Arctic Summer Heat Management
10.4,57.0,Sub-Arctic Summer Heat Management
10.7,62.0,Sub-Arctic Summer Heat Management
13.7,52.0,Sub-Arctic Summer Heat Management
10.3,57.0,Sub-Arctic Summer Heat Management
14.3,50.0,Sub-Arctic Summer Heat Management
13.6,52.0,Sub-Arctic Summer Heat Management
13.5,52.0,Sub-Arctic Summer Heat Management
10.6,50.0,Sub-Arctic Summer Heat Management
11.5,55.0,Sub-Arctic Summer Heat Management
11.4,61.0,Sub-Arctic Summer Heat Management
12.9,53.0,Sub-Arctic Summer Heat Management
11.9,58.0,Sub-Arctic Summer Heat Management
10.4,68.0,Sub-Arctic Summer Heat Management
11.2,65.0,Sub-Arctic Summer Heat Management
10.2,68.0,Sub-Arctic Summer Heat Management
10.7,67.0,Sub-Arctic Summer Heat Management
10.1,67.0,Sub-Arctic Summer Heat Management
10.8,66.0,Sub-Arctic Summer Heat Management
10.0,67.0,Sub-Arctic Summer Heat Management
12.7,53.0,Sub-Arctic Summer Heat Management
10.2,68.0,Sub-Arctic Summer Heat Management
12.4,54.0,Sub-Arctic Summer Heat Management
11.3,63.0,Sub-Arctic Summer Heat Management
10.7,67.0,Sub-Arctic Summer Heat Management
10.6,68.0,Sub-Arctic Summer Heat Management
13.3,50.0,Sub-Arctic Summer Heat Management
10.4,68.0,Sub-Arctic Summer Heat Management
13.1,51.0,Sub-Arctic Summer Heat Management
12.2,56.0,Sub-Arctic Summer Heat Management
12.9,52.0,Sub-Arctic Summer Heat Management
12.8,52.0,Sub-Arctic Summer Heat Management
10.7,50.0,Sub-Arctic Summer Heat Management
10.0,52.0,Sub-Arctic Summer Heat Management
11.2,64.0,Sub-Arctic Summer Heat Management
11.1,66.0,Sub-Arctic Summer Heat Management
12.5,53.0,Sub-Arctic Summer Heat Management
13.8,50.0,Sub-Arctic Summer Heat Management
11.6,60.0,Sub-Arctic Summer Heat Management
10.3,68.0,Sub-Arctic Summer Heat Management
23.1,34.0,Mediterranean Drought Management
24.2,31.0,Mediterranean Drought Management
20.0,39.0,Mediterranean Drought Management
21.1,38.0,Mediterranean Drought Management
22.0,35.0,Mediterranean Drought Management
20.4,38.0,Mediterranean Drought Management
22.6,35.0,Mediterranean Drought Management
20.3,30.0,Mediterranean Drought Management
23.8,32.0,Mediterranean Drought Management
14.0,59.0,Sub-Arctic Summer Heat Management
18.8,51.0,Sub-Arctic Summer Heat Management
17.8,52.0,Sub-Arctic Summer Heat Management
13.3,61.0,Sub-Arctic Summer Heat Management
20.3,44.0,Mediterranean Drought Management
19.8,51.0,Sub-Arctic Summer Heat Management
15.7,52.0,Sub-Arctic Summer Heat Management
20.1,50.0,Mediterranean Drought Management
14.3,57.0,Sub-Arctic Summer Heat Management
17.1,53.0,Sub-Arctic Summer Heat Management
17.4,52.0,Sub-Arctic Summer Heat Management
20.7,46.0,Mediterranean Drought Management
20.4,44.0,Mediterranean Drought Management
12.6,68.0,Sub-Arctic Summer Heat Management
12.2,69.0,Sub-Arctic Summer Heat Management
11.2,75.0,Temperate Wetland Restoration
16.7,54.0,Sub-Arctic Summer Heat Management
17.9,51.0,Sub-Arctic Summer Heat Management
17.6,52.0,Sub-Arctic Summer Heat Management
19.7,51.0,Sub-Arctic Summer Heat Management
11.7,72.0,Temperate Wetland Restoration
20.0,45.0,Mediterranean Drought Management
19.4,51.0,Sub-Arctic Summer Heat Management
18.9,51.0,Sub-Arctic Summer Heat Management
10.4,77.0,Temperate Wetland Restoration
20.7,44.0,Mediterranean Drought Management
20.6,44.0,Mediterranean Drought Management
20.8,45.0,Mediterranean Drought Management
18.4,50.0,Sub-Arctic Summer Heat Management
15.3,53.0,Sub-Arctic Summer Heat Management
18.6,50.0,Sub-Arctic Summer Heat Management
18.7,50.0,Sub-Arctic Summer Heat Management
20.7,47.0,Mediterranean Drought Management
13.0,64.0,Sub-Arctic Summer Heat Management
13.7,60.0,Sub-Arctic Summer Heat Management
20.2,49.0,Mediterranean Drought Management
18.6,50.0,Sub-Arctic Summer Heat Management
16.4,55.0,Sub-Arctic Summer Heat Management
14.8,64.0,Sub-Arctic Summer Heat Management
14.5,66.0,Sub-Arctic Summer Heat Management
13.7,80.0,Temperate Wetland Restoration
13.9,78.0,Temperate Wetland Restoration
18.0,78.0,Temperate Wetland Restoration
19.3,74.0,Temperate Wetland Restoration
13.9,70.0,Sub-Arctic Summer Heat Management
19.3,73.0,Temperate Wetland Restoration
14.9,64.0,Sub-Arctic Summer Heat Management
14.4,66.0,Sub-Arctic Summer Heat Management
13.9,75.0,Temperate Wetland Restoration
13.7,72.0,Temperate Wetland Restoration
14.8,62.0,Sub-Arctic Summer Heat Management
18.9,74.0,Temperate Wetland Restoration
13.7,73.0,Temperate Wetland Restoration
13.9,76.0,Temperate Wetland Restoration
18.9,77.0,Temperate Wetland Restoration
15.2,62.0,Sub-Arctic Summer Heat Management
15.5,59.0,Sub-Arctic Summer Heat Management
14.6,66.0,Sub-Arctic Summer Heat Management
14.6,64.0,Sub-Arctic Summer Heat Management
14.3,68.0,Sub-Arctic Summer Heat Management
19.4,73.0,Temperate Wetland Restoration
13.7,79.0,Temperate Wetland Restoration
19.3,73.0,Temperate Wetland Restoration
13.4,80.0,Temperate Wetland Restoration
14.9,63.0,Sub-Arctic Summer Heat Management
16.1,56.0,Sub-Arctic Summer Heat Management
17.4,80.0,Temperate Wetland Restoration
15.7,58.0,Sub-Arctic Summer Heat Management
18.7,76.0,Temperate Wetland Restoration
14.8,65.0,Sub-Arctic Summer Heat Management
15.4,61.0,Sub-Arctic Summer Heat Management
18.7,80.0,Temperate Wetland Restoration
14.8,62.0,Sub-Arctic Summer Heat Management
19.2,76.0,Temperate Wetland Restoration
19.2,73.0,Temperate Wetland Restoration
14.0,77.0,Temperate Wetland Restoration
17.1,80.0,Temperate Wetland Restoration
14.7,65.0,Sub-Arctic Summer Heat Management
19.1,74.0,Temperate Wetland Restoration
13.9,71.0,Temperate Wetland Restoration
14.1,69.0,Sub-Arctic Summer Heat Management
19.4,73.0,Temperate Wetland Restoration
23.6,43.0,Mediterranean Drought Management
22.7,46.0,Mediterranean Drought Management
16.7,68.0,Sub-Arctic Summer Heat Management
23.4,43.0,Mediterranean Drought Management
17.2,64.0,Sub-Arctic Summer Heat Management
19.4,54.0,Sub-Arctic Summer Heat Management
21.8,48.0,Mediterranean Drought Management
22.4,48.0,Mediterranean Drought Management
16.1,80.0,Temperate Wetland Restoration
23.3,44.0,Mediterranean Drought Management
18.7,58.0,Sub-Arctic Summer Heat Management
18.2,60.0,Sub-Arctic Summer Heat Management
21.1,50.0,Mediterranean Drought Management
15.7,78.0,Temperate Wetland Restoration
16.2,73.0,Temperate Wetland Restoration
17.3,63.0,Sub-Arctic Summer Heat Management
23.6,43.0,Mediterranean Drought Management
16.3,69.0,Sub-Arctic Summer Heat Management
22.7,44.0,Mediterranean Drought Management
23.4,43.0,Mediterranean Drought Management
15.7,76.0,Temperate Wetland Restoration
23.7,42.0,Mediterranean Drought Management
22.7,47.0,Mediterranean Drought Management
22.9,45.0,Mediterranean Drought Management
18.7,56.0,Sub-Arctic Summer Heat Management
19.7,53.0,Sub-Arctic Summer Heat Management
16.8,65.0,Sub-Arctic Summer Heat Management
16.3,68.0,Sub-Arctic Summer Heat Management
23.1,44.0,Mediterranean Drought Management
23.3,44.0,Mediterranean Drought Management
23.4,44.0,Mediterranean Drought Management
21.2,49.0,Mediterranean Drought Management
21.7,47.0,Mediterranean Drought Management
15.8,80.0,Temperate Wetland Restoration
22.9,44.0,Mediterranean Drought Management
23.2,43.0,Mediterranean Drought Management
23.3,45.0,Mediterranean Drought Management
23.2,45.0,Mediterranean Drought Management
17.7,61.0,Sub-Arctic Summer Heat Management
18.5,57.0,Sub-Arctic Summer Heat Management
23.1,43.0,Mediterranean Drought Management
22.8,44.0,Mediterranean Drought Management
22.9,46.0,Mediterranean Drought Management
19.9,53.0,Sub-Arctic Summer Heat Management
23.2,45.0,Mediterranean Drought Management
22.1,46.0,Mediterranean Drought Management
16.3,70.0,Sub-Arctic Summer Heat Management
15.6,56.0,Sub-Arctic Summer Heat Management
13.3,67.0,Sub-Arctic Summer Heat Management
16.1,71.0,Temperate Wetland Restoration
15.7,72.0,Temperate Wetland Restoration
16.2,51.0,Sub-Arctic Summer Heat Management
15.6,55.0,Sub-Arctic Summer Heat Management
13.2,68.0,Sub-Arctic Summer Heat Management
15.4,54.0,Sub-Arctic Summer Heat Management
15.8,65.0,Sub-Arctic Summer Heat Management
21.9,50.0,Mediterranean Drought Management
18.8,60.0,Sub-Arctic Summer Heat Management
15.0,52.0,Sub-Arctic Summer Heat Management
15.3,66.0,Sub-Arctic Summer Heat Management
19.2,58.0,Sub-Arctic Summer Heat Management
15.2,56.0,Sub-Arctic Summer Heat Management
14.7,60.0,Sub-Arctic Summer Heat Management
12.9,69.0,Sub-Arctic Summer Heat Management
15.1,50.0,Sub-Arctic Summer Heat Management
17.9,62.0,Sub-Arctic Summer Heat Management
18.3,61.0,Sub-Arctic Summer Heat Management
17.0,66.0,Sub-Arctic Summer Heat Management
16.7,68.0,Sub-Arctic Summer Heat Management
19.9,55.0,Sub-Arctic Summer Heat Management
13.4,65.0,Sub-Arctic Summer Heat Management
15.4,73.0,Temperate Wetland Restoration
15.7,70.0,Sub-Arctic Summer Heat Management
16.7,51.0,Sub-Arctic Summer Heat Management
13.5,65.0,Sub-Arctic Summer Heat Management
18.6,60.0,Sub-Arctic Summer Heat Management
15.9,51.0,Sub-Arctic Summer Heat Management
15.6,53.0,Sub-Arctic Summer Heat Management
17.7,63.0,Sub-Arctic Summer Heat Management
19.7,56.0,Sub-Arctic Summer Heat Management
16.2,70.0,Sub-Arctic Summer Heat Management
15.8,67.0,Sub-Arctic Summer Heat Management
15.1,57.0,Sub-Arctic Summer Heat Management
13.3,67.0,Sub-Arctic Summer Heat Management
14.9,52.0,Sub-Arctic Summer Heat Management
17.8,62.0,Sub-Arctic Summer Heat Management
17.4,65.0,Sub-Arctic Summer Heat Management
16.1,51.0,Sub-Arctic Summer Heat Management
15.8,71.0,Temperate Wetland Restoration
16.9,50.0,Sub-Arctic Summer Heat Management
15.1,66.0,Sub-Arctic Summer Heat Management
15.7,65.0,Sub-Arctic Summer Heat Management
15.4,73.0,Temperate Wetland Restoration
