air_temp,aerosols,Land_Type
10.7,2.639547557,Wetland Carbon Sink Restoration
9.1,1.770514322,Integrated Mountain Ecosystem Management
9.5,1.016042179,Integrated Mountain Ecosystem Management
10.5,2.567555044,Wetland Carbon Sink Restoration
10.2,1.161172201,Wetland Carbon Sink Restoration
10.6,2.494821341,Wetland Carbon Sink Restoration
11.3,2.717140739,Wetland Carbon Sink Restoration
9.3,1.951021825,Integrated Mountain Ecosystem Management
11.6,2.301586639,Wetland Carbon Sink Restoration
10.0,2.085809505,Wetland Carbon Sink Restoration
10.3,2.016861355,Wetland Carbon Sink Restoration
11.6,2.142542726,Wetland Carbon Sink Restoration
9.3,1.992123937,Integrated Mountain Ecosystem Management
9.2,1.863686818,Integrated Mountain Ecosystem Management
10.8,2.206665746,Wetland Carbon Sink Restoration
9.2,1.329878379,Integrated Mountain Ecosystem Management
11.6,2.540448569,Wetland Carbon Sink Restoration
12.5,2.802013719,Wetland Carbon Sink Restoration
10.7,1.362660693,Wetland Carbon Sink Restoration
9.4,1.730958377,Integrated Mountain Ecosystem Management
9.3,1.001170239,Integrated Mountain Ecosystem Management
9.2,1.353978121,Integrated Mountain Ecosystem Management
11.1,2.35243004,Wetland Carbon Sink Restoration
9.6,1.694579276,Integrated Mountain Ecosystem Management
9.2,1.864687732,Integrated Mountain Ecosystem Management
11.7,2.482225646,Wetland Carbon Sink Restoration
8.8,1.972550045,Integrated Mountain Ecosystem Management
8.6,1.468651333,Integrated Mountain Ecosystem Management
11.7,2.651334931,Wetland Carbon Sink Restoration
12.9,2.049552341,Wetland Carbon Sink Restoration
9.1,1.720198264,Integrated Mountain Ecosystem Management
12.2,1.138274427,Wetland Carbon Sink Restoration
12.6,1.756611662,Wetland Carbon Sink Restoration
8.6,1.123265857,Integrated Mountain Ecosystem Management
8.7,1.349958246,Integrated Mountain Ecosystem Management
12.8,2.10912288,Wetland Carbon Sink Restoration
10.2,1.560549225,Wetland Carbon Sink Restoration
12.4,1.917116551,Wetland Carbon Sink Restoration
12.8,1.860930747,Wetland Carbon Sink Restoration
12.8,2.808038016,Wetland Carbon Sink Restoration
12.6,2.611856583,Wetland Carbon Sink Restoration
10.3,1.008916144,Wetland Carbon Sink Restoration
10.3,1.38555083,Wetland Carbon Sink Restoration
9.0,1.8951708,Integrated Mountain Ecosystem Management
8.8,1.250412668,Integrated Mountain Ecosystem Management
10.7,2.508694101,Wetland Carbon Sink Restoration
13.2,1.956426417,Wetland Carbon Sink Restoration
12.0,2.231058096,Wetland Carbon Sink Restoration
9.2,1.639860279,Integrated Mountain Ecosystem Management
8.6,1.124725087,Integrated Mountain Ecosystem Management
11.8,2.560186936,Wetland Carbon Sink Restoration
9.1,1.687290726,Integrated Mountain Ecosystem Management
12.9,1.7429103,Wetland Carbon Sink Restoration
11.2,1.499695811,Wetland Carbon Sink Restoration
13.3,1.986037114,Wetland Carbon Sink Restoration
12.7,1.095280672,Wetland Carbon Sink Restoration
12.3,1.723338248,Wetland Carbon Sink Restoration
10.5,2.621165792,Wetland Carbon Sink Restoration
13.7,1.732389704,Wetland Carbon Sink Restoration
8.9,1.138213496,Integrated Mountain Ecosystem Management
9.8,1.006721247,Integrated Mountain Ecosystem Management
13.3,2.22054116,Wetland Carbon Sink Restoration
7.8,1.482009686,Integrated Mountain Ecosystem Management
7.4,1.400901673,Integrated Mountain Ecosystem Management
14.1,1.438578223,Wetland Carbon Sink Restoration
14.7,1.713450048,Wetland Carbon Sink Restoration
15.6,1.2467,Wetland Carbon Sink Restoration
14.4,1.01,Wetland Carbon Sink Restoration
7.8,1.1796,Integrated Mountain Ecosystem Management
15.5,1.1022,Wetland Carbon Sink Restoration
7.8,1.0887,Integrated Mountain Ecosystem Management
9.1,1.2735,Integrated Mountain Ecosystem Management
11.2,2.295622537,Wetland Carbon Sink Restoration
11.2,1.269333667,Wetland Carbon Sink Restoration
11.5,1.092598888,Wetland Carbon Sink Restoration
11.1,1.829540367,Wetland Carbon Sink Restoration
12.1,1.772064402,Wetland Carbon Sink Restoration
10.1,2.757954119,Wetland Carbon Sink Restoration
11.4,2.608319818,Wetland Carbon Sink Restoration
9.8,1.111980574,Integrated Mountain Ecosystem Management
10.7,1.328929911,Wetland Carbon Sink Restoration
11.9,1.335504937,Wetland Carbon Sink Restoration
11.6,1.211594414,Wetland Carbon Sink Restoration
10.8,1.823583066,Wetland Carbon Sink Restoration
10.5,2.029933118,Wetland Carbon Sink Restoration
11.0,1.55150397,Wetland Carbon Sink Restoration
11.2,2.683298941,Wetland Carbon Sink Restoration
10.5,1.368733383,Wetland Carbon Sink Restoration
10.7,1.864326085,Wetland Carbon Sink Restoration
10.6,1.377910129,Wetland Carbon Sink Restoration
12.3,2.313820093,Wetland Carbon Sink Restoration
10.6,2.83995816,Wetland Carbon Sink Restoration
12.2,2.62186651,Wetland Carbon Sink Restoration
10.8,1.137400246,Wetland Carbon Sink Restoration
12.6,1.709815517,Wetland Carbon Sink Restoration
11.3,2.063814089,Wetland Carbon Sink Restoration
11.6,1.1278,Wetland Carbon Sink Restoration
10.7,1.1399,Wetland Carbon Sink Restoration
10.9,1.490922804,Wetland Carbon Sink Restoration
11.4,1.193994521,Wetland Carbon Sink Restoration
9.9,1.63017761,Integrated Mountain Ecosystem Management
10.0,1.327380387,Wetland Carbon Sink Restoration
10.1,1.428910619,Wetland Carbon Sink Restoration
11.2,2.621386802,Wetland Carbon Sink Restoration
13.6,2.701277123,Wetland Carbon Sink Restoration
10.6,1.778517885,Wetland Carbon Sink Restoration
9.6,1.735800748,Integrated Mountain Ecosystem Management
12.4,2.571899181,Wetland Carbon Sink Restoration
10.6,1.470449883,Wetland Carbon Sink Restoration
12.2,2.635181503,Wetland Carbon Sink Restoration
10.4,2.878695782,Wetland Carbon Sink Restoration
13.1,2.869661896,Wetland Carbon Sink Restoration
10.1,1.042185113,Wetland Carbon Sink Restoration
10.4,2.344896544,Wetland Carbon Sink Restoration
12.5,2.850785117,Wetland Carbon Sink Restoration
8.7,1.25651389,Integrated Mountain Ecosystem Management
10.0,1.213884446,Wetland Carbon Sink Restoration
10.8,1.999698575,Wetland Carbon Sink Restoration
12.0,1.388413254,Wetland Carbon Sink Restoration
11.3,2.789735768,Wetland Carbon Sink Restoration
11.1,2.894424012,Wetland Carbon Sink Restoration
12.2,2.872599186,Wetland Carbon Sink Restoration
9.9,1.943798113,Integrated Mountain Ecosystem Management
11.7,1.465367471,Wetland Carbon Sink Restoration
12.6,1.400560454,Wetland Carbon Sink Restoration
10.6,2.212080814,Wetland Carbon Sink Restoration
8.4,1.308829416,Integrated Mountain Ecosystem Management
11.9,1.605062525,Wetland Carbon Sink Restoration
10.9,1.000521567,Wetland Carbon Sink Restoration
10.4,2.796885121,Wetland Carbon Sink Restoration
10.4,1.76597425,Wetland Carbon Sink Restoration
12.7,1.759785062,Wetland Carbon Sink Restoration
11.7,1.271280011,Wetland Carbon Sink Restoration
9.2,1.150599343,Integrated Mountain Ecosystem Management
11.1,1.572619771,Wetland Carbon Sink Restoration
12.5,2.510271555,Wetland Carbon Sink Restoration
12.2,2.005717153,Wetland Carbon Sink Restoration
14.7,2.274249944,Wetland Carbon Sink Restoration
10.1,2.976792078,Wetland Carbon Sink Restoration
9.7,1.223062717,Integrated Mountain Ecosystem Management
10.3,1.925506618,Wetland Carbon Sink Restoration
10.5,1.708863563,Wetland Carbon Sink Restoration
8.9,1.503340314,Integrated Mountain Ecosystem Management
8.9,1.188665458,Integrated Mountain Ecosystem Management
12.1,1.026641749,Wetland Carbon Sink Restoration
8.8,1.339421109,Integrated Mountain Ecosystem Management
8.9,1.421017489,Integrated Mountain Ecosystem Management
12.3,2.773900256,Wetland Carbon Sink Restoration
8.8,1.650932623,Integrated Mountain Ecosystem Management
12.4,2.274920983,Wetland Carbon Sink Restoration
11.2,2.711423808,Wetland Carbon Sink Restoration
12.6,2.085191866,Wetland Carbon Sink Restoration
11.3,2.828050618,Wetland Carbon Sink Restoration
12.4,1.037501874,Wetland Carbon Sink Restoration
9.8,1.897849532,Integrated Mountain Ecosystem Management
8.7,1.269408315,Integrated Mountain Ecosystem Management
8.8,1.181845463,Integrated Mountain Ecosystem Management
11.3,2.137182956,Wetland Carbon Sink Restoration
11.7,1.975150985,Wetland Carbon Sink Restoration
11.5,2.10531068,Wetland Carbon Sink Restoration
9.2,1.375930149,Integrated Mountain Ecosystem Management
12.8,2.951616944,Wetland Carbon Sink Restoration
12.9,2.313701469,Wetland Carbon Sink Restoration
8.6,1.963261323,Integrated Mountain Ecosystem Management
8.9,1.975815052,Integrated Mountain Ecosystem Management
12.6,2.396990954,Wetland Carbon Sink Restoration
12.7,1.286827376,Wetland Carbon Sink Restoration
13.0,2.202450629,Wetland Carbon Sink Restoration
12.9,2.695022767,Wetland Carbon Sink Restoration
10.8,2.009430427,Wetland Carbon Sink Restoration
8.5,1.25329083,Integrated Mountain Ecosystem Management
9.1,1.640090755,Integrated Mountain Ecosystem Management
13.5,1.455764625,Wetland Carbon Sink Restoration
10.1,1.71989893,Wetland Carbon Sink Restoration
12.5,2.061260782,Wetland Carbon Sink Restoration
18.3,2.491117398,Wetland Carbon Sink Restoration
17.3,1.099741051,Wetland Carbon Sink Restoration
11.7,2.431595616,Wetland Carbon Sink Restoration
11.4,1.580122297,Wetland Carbon Sink Restoration
11.5,1.348655896,Wetland Carbon Sink Restoration
21.5,3.168525337,Urban Air Quality Monitoring Network
11.8,1.741338255,Wetland Carbon Sink Restoration
19.1,2.707648672,Wetland Carbon Sink Restoration
11.1,2.231070828,Wetland Carbon Sink Restoration
11.3,1.516452489,Wetland Carbon Sink Restoration
11.8,1.769148013,Wetland Carbon Sink Restoration
11.4,1.1289085,Wetland Carbon Sink Restoration
20.1,3.498917509,Urban Air Quality Monitoring Network
11.7,2.21069696,Wetland Carbon Sink Restoration
17.8,2.902374375,Wetland Carbon Sink Restoration
11.9,1.985212289,Wetland Carbon Sink Restoration
11.2,2.218199478,Wetland Carbon Sink Restoration
11.7,2.779380311,Wetland Carbon Sink Restoration
10.7,1.018231385,Wetland Carbon Sink Restoration
10.8,1.65498017,Wetland Carbon Sink Restoration
11.5,2.256930055,Wetland Carbon Sink Restoration
10.8,1.228339087,Wetland Carbon Sink Restoration
23.4,3.466222454,Urban Air Quality Monitoring Network
19.3,2.581565222,Wetland Carbon Sink Restoration
12.3,1.197094419,Wetland Carbon Sink Restoration
10.9,1.560066697,Wetland Carbon Sink Restoration
11.6,2.666001226,Wetland Carbon Sink Restoration
15.9,2.870396076,Wetland Carbon Sink Restoration
10.8,1.675927739,Wetland Carbon Sink Restoration
23.4,3.497093339,Urban Air Quality Monitoring Network
11.5,1.838900862,Wetland Carbon Sink Restoration
11.7,1.92914123,Wetland Carbon Sink Restoration
12.4,1.50836063,Wetland Carbon Sink Restoration
12.7,2.299955908,Wetland Carbon Sink Restoration
16.6,2.3106971,Wetland Carbon Sink Restoration
17.9,1.702984544,Wetland Carbon Sink Restoration
19.0,1.515702135,Wetland Carbon Sink Restoration
19.4,1.189719434,Wetland Carbon Sink Restoration
24.8,3.470068306,Urban Air Quality Monitoring Network
18.3,1.569022051,Wetland Carbon Sink Restoration
18.6,2.275372184,Wetland Carbon Sink Restoration
14.7,1.249519983,Wetland Carbon Sink Restoration
15.6,1.915327323,Wetland Carbon Sink Restoration
16.1,1.242330737,Wetland Carbon Sink Restoration
14.7,1.587747798,Wetland Carbon Sink Restoration
25.3,0.332951984,Heat-Adapted Coastal Ecosystems
17.4,1.766515391,Wetland Carbon Sink Restoration
16.3,1.099844732,Wetland Carbon Sink Restoration
25.3,3.510344512,Urban Air Quality Monitoring Network
14.4,2.991594895,Wetland Carbon Sink Restoration
25.7,0.044860158,Heat-Adapted Coastal Ecosystems
21.4,3.264384203,Urban Air Quality Monitoring Network
15.6,2.069025753,Wetland Carbon Sink Restoration
18.8,2.901112274,Wetland Carbon Sink Restoration
14.3,2.279869827,Wetland Carbon Sink Restoration
23.0,3.066880342,Urban Air Quality Monitoring Network
25.0,1.649325547,Heat-Adapted Coastal Ecosystems
25.3,3.419497929,Urban Air Quality Monitoring Network
15.0,2.361682478,Wetland Carbon Sink Restoration
14.4,2.969954618,Wetland Carbon Sink Restoration
25.7,1.798194554,Heat-Adapted Coastal Ecosystems
15.2,1.083577608,Wetland Carbon Sink Restoration
14.9,1.077777961,Wetland Carbon Sink Restoration
16.4,1.653499779,Wetland Carbon Sink Restoration
25.4,3.276169637,Urban Air Quality Monitoring Network
14.9,1.782582007,Wetland Carbon Sink Restoration
25.4,1.754498449,Heat-Adapted Coastal Ecosystems
14.6,1.790004369,Wetland Carbon Sink Restoration
15.4,1.285716298,Wetland Carbon Sink Restoration
25.4,0.792242571,Heat-Adapted Coastal Ecosystems
25.6,3.479978206,Urban Air Quality Monitoring Network
25.6,1.238155423,Heat-Adapted Coastal Ecosystems
20.0,1.520913919,Wetland Carbon Sink Restoration
17.4,2.803151318,Wetland Carbon Sink Restoration
14.3,2.337568963,Wetland Carbon Sink Restoration
14.6,1.727811243,Wetland Carbon Sink Restoration
19.7,1.480671752,Wetland Carbon Sink Restoration
25.8,3.352986085,Urban Air Quality Monitoring Network
24.3,3.536081102,Urban Air Quality Monitoring Network
14.3,1.330504861,Wetland Carbon Sink Restoration
25.4,1.225995265,Heat-Adapted Coastal Ecosystems
16.8,2.748396009,Wetland Carbon Sink Restoration
21.2,3.51623082,Urban Air Quality Monitoring Network
16.7,1.573634605,Wetland Carbon Sink Restoration
25.7,3.298272723,Urban Air Quality Monitoring Network
25.6,3.560843274,Urban Air Quality Monitoring Network
18.1,1.418791215,Wetland Carbon Sink Restoration
15.1,2.066597444,Wetland Carbon Sink Restoration
18.6,2.201620695,Wetland Carbon Sink Restoration
17.2,1.944459289,Wetland Carbon Sink Restoration
20.6,3.136439556,Urban Air Quality Monitoring Network
15.9,2.882143726,Wetland Carbon Sink Restoration
21.5,3.346404932,Urban Air Quality Monitoring Network
17.9,2.103250823,Wetland Carbon Sink Restoration
23.4,3.400878476,Urban Air Quality Monitoring Network
16.8,1.388496068,Wetland Carbon Sink Restoration
15.5,2.124422643,Wetland Carbon Sink Restoration
17.2,1.474037727,Wetland Carbon Sink Restoration
19.1,1.329032936,Wetland Carbon Sink Restoration
22.2,3.331976097,Urban Air Quality Monitoring Network
23.1,3.005472728,Urban Air Quality Monitoring Network
21.4,3.341485061,Urban Air Quality Monitoring Network
15.6,2.363328365,Wetland Carbon Sink Restoration
18.6,2.19003576,Wetland Carbon Sink Restoration
15.8,2.682311327,Wetland Carbon Sink Restoration
19.7,1.742718271,Wetland Carbon Sink Restoration
15.7,2.474525958,Wetland Carbon Sink Restoration
15.4,2.029654171,Wetland Carbon Sink Restoration
17.3,2.309254672,Wetland Carbon Sink Restoration
15.8,1.058554064,Wetland Carbon Sink Restoration
15.5,1.877991831,Wetland Carbon Sink Restoration
18.4,2.193931097,Wetland Carbon Sink Restoration
17.9,2.953775683,Wetland Carbon Sink Restoration
22.8,3.229799081,Urban Air Quality Monitoring Network
15.8,1.012418132,Wetland Carbon Sink Restoration
22.6,3.167816292,Urban Air Quality Monitoring Network
15.6,2.936794701,Wetland Carbon Sink Restoration
15.4,1.885543723,Wetland Carbon Sink Restoration
18.8,2.718638692,Wetland Carbon Sink Restoration
15.6,1.988706559,Wetland Carbon Sink Restoration
19.7,2.913725259,Wetland Carbon Sink Restoration
17.8,2.289179932,Wetland Carbon Sink Restoration
16.2,2.238363755,Wetland Carbon Sink Restoration
23.7,3.064769628,Urban Air Quality Monitoring Network
13.8,1.366043838,Wetland Carbon Sink Restoration
13.3,1.031482548,Wetland Carbon Sink Restoration
11.3,2.211253736,Wetland Carbon Sink Restoration
17.3,1.920681885,Wetland Carbon Sink Restoration
14.7,1.983902635,Wetland Carbon Sink Restoration
11.2,1.463570371,Wetland Carbon Sink Restoration
13.9,1.95764498,Wetland Carbon Sink Restoration
12.4,2.639966822,Wetland Carbon Sink Restoration
13.8,1.686790528,Wetland Carbon Sink Restoration
16.0,1.125571838,Wetland Carbon Sink Restoration
14.1,2.629316017,Wetland Carbon Sink Restoration
14.2,2.333471623,Wetland Carbon Sink Restoration
14.6,2.140115684,Wetland Carbon Sink Restoration
12.7,1.33030987,Wetland Carbon Sink Restoration
14.4,2.391022233,Wetland Carbon Sink Restoration
18.8,1.9380731,Wetland Carbon Sink Restoration
12.2,2.832869553,Wetland Carbon Sink Restoration
15.1,1.877378008,Wetland Carbon Sink Restoration
14.8,2.124993259,Wetland Carbon Sink Restoration
14.7,1.126075315,Wetland Carbon Sink Restoration
13.9,1.550978604,Wetland Carbon Sink Restoration
18.4,2.08055397,Wetland Carbon Sink Restoration
14.0,1.30784744,Wetland Carbon Sink Restoration
14.3,2.501080073,Wetland Carbon Sink Restoration
10.6,2.256241433,Wetland Carbon Sink Restoration
14.8,2.540274238,Wetland Carbon Sink Restoration
12.1,2.104526236,Wetland Carbon Sink Restoration
18.2,2.526267174,Wetland Carbon Sink Restoration
11.8,1.632672917,Wetland Carbon Sink Restoration
15.6,2.66658338,Wetland Carbon Sink Restoration
14.6,1.60989652,Wetland Carbon Sink Restoration
11.2,1.920604604,Wetland Carbon Sink Restoration
17.1,1.548271146,Wetland Carbon Sink Restoration
12.2,2.843038907,Wetland Carbon Sink Restoration
14.8,2.579074183,Wetland Carbon Sink Restoration
12.9,2.128314556,Wetland Carbon Sink Restoration
14.5,1.052451208,Wetland Carbon Sink Restoration
19.4,1.134459081,Wetland Carbon Sink Restoration
17.5,2.691277638,Wetland Carbon Sink Restoration
11.6,2.934694985,Wetland Carbon Sink Restoration
10.4,1.364121349,Wetland Carbon Sink Restoration
14.6,2.129181513,Wetland Carbon Sink Restoration
14.6,2.037807106,Wetland Carbon Sink Restoration
10.7,1.318032968,Wetland Carbon Sink Restoration
14.1,1.238277621,Wetland Carbon Sink Restoration
15.5,2.119592107,Wetland Carbon Sink Restoration
16.8,1.608735072,Wetland Carbon Sink Restoration
14.7,2.023607279,Wetland Carbon Sink Restoration
16.4,2.198541233,Wetland Carbon Sink Restoration
14.3,2.824629479,Wetland Carbon Sink Restoration
13.9,1.162208314,Wetland Carbon Sink Restoration
14.7,1.027560313,Wetland Carbon Sink Restoration
13.0,1.102465439,Wetland Carbon Sink Restoration
13.6,1.104616759,Wetland Carbon Sink Restoration
15.0,2.404019608,Wetland Carbon Sink Restoration
13.5,1.78891681,Wetland Carbon Sink Restoration
16.6,1.30272511,Wetland Carbon Sink Restoration
10.6,2.71588907,Wetland Carbon Sink Restoration
11.5,2.860336533,Wetland Carbon Sink Restoration
12.9,1.608496659,Wetland Carbon Sink Restoration
11.9,1.282655063,Wetland Carbon Sink Restoration
11.2,1.536778712,Wetland Carbon Sink Restoration
16.6,1.628652405,Wetland Carbon Sink Restoration
10.2,2.899098871,Wetland Carbon Sink Restoration
10.7,1.463645173,Wetland Carbon Sink Restoration
22.4,3.020813804,Urban Air Quality Monitoring Network
13.8,2.901737227,Wetland Carbon Sink Restoration
22.4,3.005198947,Urban Air Quality Monitoring Network
11.3,2.119301384,Wetland Carbon Sink Restoration
10.7,1.581986884,Wetland Carbon Sink Restoration
